Date,30_MA,Normalized_30_MA
2019-01-28 00:00:00-05:00,,
2019-02-04 00:00:00-05:00,,
2019-02-11 00:00:00-05:00,,
2019-02-18 00:00:00-05:00,,
2019-02-25 00:00:00-05:00,,
2019-03-04 00:00:00-05:00,,
2019-03-11 00:00:00-04:00,,
2019-03-18 00:00:00-04:00,,
2019-03-25 00:00:00-04:00,,
2019-04-01 00:00:00-04:00,,
2019-04-08 00:00:00-04:00,,
2019-04-15 00:00:00-04:00,,
2019-04-22 00:00:00-04:00,,
2019-04-29 00:00:00-04:00,,
2019-05-06 00:00:00-04:00,,
2019-05-13 00:00:00-04:00,,
2019-05-20 00:00:00-04:00,,
2019-05-27 00:00:00-04:00,,
2019-06-03 00:00:00-04:00,,
2019-06-10 00:00:00-04:00,,
2019-06-17 00:00:00-04:00,,
2019-06-24 00:00:00-04:00,,
2019-07-01 00:00:00-04:00,,
2019-07-08 00:00:00-04:00,,
2019-07-15 00:00:00-04:00,,
2019-07-22 00:00:00-04:00,,
2019-07-29 00:00:00-04:00,,
2019-08-05 00:00:00-04:00,,
2019-08-12 00:00:00-04:00,,
2019-08-19 00:00:00-04:00,62.44498863220215,0.7634325445885217
2019-08-26 00:00:00-04:00,62.19125747680664,0.7603305082866834
2019-09-02 00:00:00-04:00,61.939657338460286,0.7572545251206374
2019-09-09 00:00:00-04:00,61.671882247924806,0.7539807921402538
2019-09-16 00:00:00-04:00,61.36146863301595,0.7501857741396807
2019-09-23 00:00:00-04:00,60.95712343851725,0.7452423785607903
2019-09-30 00:00:00-04:00,60.63842035929362,0.7413460162093939
2019-10-07 00:00:00-04:00,60.29234848022461,0.7371150516270425
2019-10-14 00:00:00-04:00,59.98581047058106,0.7333674155422054
2019-10-21 00:00:00-04:00,59.625078964233396,0.7289572270252965
2019-10-28 00:00:00-04:00,59.234004720052084,0.7241760778586778
2019-11-04 00:00:00-05:00,58.891197204589844,0.7199850223462031
2019-11-11 00:00:00-05:00,58.65649757385254,0.7171156594039964
2019-11-18 00:00:00-05:00,58.35266265869141,0.7134010704914653
2019-11-25 00:00:00-05:00,58.523481877644855,0.7154894518627609
2019-12-02 00:00:00-05:00,58.65246416727702,0.7170663482596954
2019-12-09 00:00:00-05:00,58.739739735921226,0.7181333515678856
2019-12-16 00:00:00-05:00,58.801041793823245,0.7188828110053482
2019-12-23 00:00:00-05:00,58.8207140604655,0.7191233178724241
2019-12-30 00:00:00-05:00,58.78869895935058,0.7187319114418236
2020-01-06 00:00:00-05:00,58.76965522766113,0.7184990888429155
2020-01-13 00:00:00-05:00,58.729492314656575,0.7180080698589302
2020-01-20 00:00:00-05:00,58.71174278259277,0.7177910697324903
2020-01-27 00:00:00-05:00,58.62008628845215,0.7166705066243444
2020-02-03 00:00:00-05:00,58.750549697875975,0.7182655107201696
2020-02-10 00:00:00-05:00,58.86672592163086,0.7196858442339488
2020-02-17 00:00:00-05:00,59.00302505493164,0.7213521940314307
2020-02-24 00:00:00-05:00,58.94139506022135,0.720598725342986
2020-03-02 00:00:00-05:00,58.82711804707845,0.7192016109733201
2020-03-09 00:00:00-04:00,58.57437222798665,0.7161116210793376
2020-03-16 00:00:00-04:00,58.09109954833984,0.7102032832025233
2020-03-23 00:00:00-04:00,57.6388863881429,0.7046746691191902
2020-03-30 00:00:00-04:00,56.988020197550455,0.6967173863499146
2020-04-06 00:00:00-04:00,56.68394610087077,0.6929998732803084
2020-04-13 00:00:00-04:00,56.44431838989258,0.6900702611984886
2020-04-20 00:00:00-04:00,56.30024681091309,0.6883088879553765
2020-04-27 00:00:00-04:00,56.18584734598796,0.6869102765292177
2020-05-04 00:00:00-04:00,56.089124043782554,0.6857277682392634
2020-05-11 00:00:00-04:00,55.771389897664385,0.6818432517554448
2020-05-18 00:00:00-04:00,55.499336369832356,0.6785172119631983
2020-05-25 00:00:00-04:00,55.258975728352866,0.6755786393064808
2020-06-01 00:00:00-04:00,55.1201473236084,0.6738813674418083
2020-06-08 00:00:00-04:00,54.86941464742025,0.6708159895918538
2020-06-15 00:00:00-04:00,54.60437240600586,0.6675756675545128
2020-06-22 00:00:00-04:00,54.33739153544108,0.6643116444545611
2020-06-29 00:00:00-04:00,54.14352658589681,0.6619415133202785
2020-07-06 00:00:00-04:00,53.97222162882487,0.659847193469436
2020-07-13 00:00:00-04:00,53.93013687133789,0.6593326786268453
2020-07-20 00:00:00-04:00,53.93308067321777,0.6593686686111363
2020-07-27 00:00:00-04:00,54.16759020487468,0.6622357074625257
2020-08-03 00:00:00-04:00,54.39813423156738,0.66505426531309
2020-08-10 00:00:00-04:00,54.544321060180664,0.6668414989245958
2020-08-17 00:00:00-04:00,54.663200251261394,0.6682948780561051
2020-08-24 00:00:00-04:00,54.88420689900716,0.6709968349489681
2020-08-31 00:00:00-04:00,54.81922861735026,0.6702024311706202
2020-09-07 00:00:00-04:00,54.83453852335612,0.6703896052058067
2020-09-14 00:00:00-04:00,54.81197814941406,0.6701137892586392
2020-09-21 00:00:00-04:00,55.05344467163086,0.6730658820610685
2020-09-28 00:00:00-04:00,55.40449956258138,0.6773577673597776
2020-10-05 00:00:00-04:00,56.06679153442383,0.6854547380919253
2020-10-12 00:00:00-04:00,57.00660235087077,0.6969445658386775
2020-10-19 00:00:00-04:00,57.889840571085614,0.7077427550401842
2020-10-26 00:00:00-04:00,58.79009895324707,0.7187490273213555
2020-11-02 00:00:00-05:00,59.436265055338545,0.7266488483054233
2020-11-09 00:00:00-05:00,60.191589228312175,0.7358832011012714
