Date,30_MA,Normalized_30_MA
2019-01-28 00:00:00-05:00,,
2019-02-04 00:00:00-05:00,,
2019-02-11 00:00:00-05:00,,
2019-02-18 00:00:00-05:00,,
2019-02-25 00:00:00-05:00,,
2019-03-04 00:00:00-05:00,,
2019-03-11 00:00:00-04:00,,
2019-03-18 00:00:00-04:00,,
2019-03-25 00:00:00-04:00,,
2019-04-01 00:00:00-04:00,,
2019-04-08 00:00:00-04:00,,
2019-04-15 00:00:00-04:00,,
2019-04-22 00:00:00-04:00,,
2019-04-29 00:00:00-04:00,,
2019-05-06 00:00:00-04:00,,
2019-05-13 00:00:00-04:00,,
2019-05-20 00:00:00-04:00,,
2019-05-27 00:00:00-04:00,,
2019-06-03 00:00:00-04:00,,
2019-06-10 00:00:00-04:00,,
2019-06-17 00:00:00-04:00,,
2019-06-24 00:00:00-04:00,,
2019-07-01 00:00:00-04:00,,
2019-07-08 00:00:00-04:00,,
2019-07-15 00:00:00-04:00,,
2019-07-22 00:00:00-04:00,,
2019-07-29 00:00:00-04:00,,
2019-08-05 00:00:00-04:00,,
2019-08-12 00:00:00-04:00,,
2019-08-19 00:00:00-04:00,141.0438680013021,0.6029697904388739
2019-08-26 00:00:00-04:00,141.22012685139973,0.6037233060890926
2019-09-02 00:00:00-04:00,141.51825764973958,0.6049978305866531
2019-09-09 00:00:00-04:00,141.9111541748047,0.6066774834403347
2019-09-16 00:00:00-04:00,142.19959360758463,0.6079105768516415
2019-09-23 00:00:00-04:00,142.4767644246419,0.6090954963511213
2019-09-30 00:00:00-04:00,142.6468953450521,0.60982281478673
2019-10-07 00:00:00-04:00,142.87964731852213,0.6108178414451464
2019-10-14 00:00:00-04:00,143.3882822672526,0.6129922820131196
2019-10-21 00:00:00-04:00,144.0764897664388,0.6159344044707861
2019-10-28 00:00:00-04:00,144.54852803548178,0.6179523923507082
2019-11-04 00:00:00-05:00,145.22717692057293,0.6208536512414613
2019-11-11 00:00:00-05:00,145.78644612630208,0.6232445558625279
2019-11-18 00:00:00-05:00,146.40140075683593,0.6258735185388705
2019-11-25 00:00:00-05:00,146.92623799641927,0.628117224733621
2019-12-02 00:00:00-05:00,147.48894551595052,0.6305228283230446
2019-12-09 00:00:00-05:00,148.2937973022461,0.63396361110782
2019-12-16 00:00:00-05:00,149.03768005371094,0.6371437481326901
2019-12-23 00:00:00-05:00,150.0065439860026,0.6412856912777285
2019-12-30 00:00:00-05:00,150.5288116455078,0.6435184123854759
2020-01-06 00:00:00-05:00,150.8335225423177,0.6448210671424499
2020-01-13 00:00:00-05:00,151.02935282389322,0.6456582516689129
2020-01-20 00:00:00-05:00,151.04513397216797,0.6457257168895068
2020-01-27 00:00:00-05:00,150.85040232340495,0.6448932290748265
2020-02-03 00:00:00-05:00,150.62332763671876,0.6439224731094279
2020-02-10 00:00:00-05:00,150.5250274658203,0.6435022348226688
2020-02-17 00:00:00-05:00,150.3898900349935,0.6429245153549544
2020-02-24 00:00:00-05:00,150.2795176188151,0.6424526675986755
2020-03-02 00:00:00-05:00,150.3450724283854,0.6427329177814661
2020-03-09 00:00:00-04:00,150.0763712565104,0.6415842064507853
2020-03-16 00:00:00-04:00,149.40595830281575,0.6387181565903756
2020-03-23 00:00:00-04:00,148.94114608764647,0.6367310604624429
2020-03-30 00:00:00-04:00,148.32724253336588,0.6341065911911461
2020-04-06 00:00:00-04:00,147.96619669596353,0.632563101665495
2020-04-13 00:00:00-04:00,147.6645731608073,0.631273645538392
2020-04-20 00:00:00-04:00,147.32839762369792,0.6298364778257224
2020-04-27 00:00:00-04:00,147.38634185791017,0.6300841924073998
2020-05-04 00:00:00-04:00,147.41507619222006,0.630207033164554
2020-05-11 00:00:00-04:00,147.04941101074218,0.6286437957053793
2020-05-18 00:00:00-04:00,146.42044626871746,0.6259549390817891
2020-05-25 00:00:00-04:00,146.3311004638672,0.6255729811704628
2020-06-01 00:00:00-04:00,146.27012583414714,0.6253123114921182
2020-06-08 00:00:00-04:00,145.88297271728516,0.623657212003923
2020-06-15 00:00:00-04:00,145.79147186279297,0.6232660411445303
2020-06-22 00:00:00-04:00,145.45006510416667,0.6218065096908026
2020-06-29 00:00:00-04:00,145.3251942952474,0.621272680559817
2020-07-06 00:00:00-04:00,145.1489507039388,0.6205192301417062
2020-07-13 00:00:00-04:00,145.29725240071613,0.6211532275234763
2020-07-20 00:00:00-04:00,145.61404927571616,0.6225075504588676
2020-07-27 00:00:00-04:00,146.20028076171874,0.6250137202149352
2020-08-03 00:00:00-04:00,147.13074442545573,0.6289915002367458
2020-08-10 00:00:00-04:00,148.42379404703777,0.6345193538783177
2020-08-17 00:00:00-04:00,149.71977691650392,0.6400597473054688
2020-08-24 00:00:00-04:00,151.32112630208334,0.6469055982958382
2020-08-31 00:00:00-04:00,152.76401062011718,0.65307400297164
2020-09-07 00:00:00-04:00,154.13646087646484,0.6589412984108864
2020-09-14 00:00:00-04:00,155.61078796386718,0.6652441225430291
2020-09-21 00:00:00-04:00,157.43380635579427,0.6730376199373033
2020-09-28 00:00:00-04:00,159.39046630859374,0.6814024418782949
2020-10-05 00:00:00-04:00,162.10003306070965,0.6929859791128834
2020-10-12 00:00:00-04:00,165.40861028035482,0.7071303169068659
2020-10-19 00:00:00-04:00,168.36532770792644,0.7197704359914713
2020-10-26 00:00:00-04:00,171.10782775878906,0.7314947647721594
2020-11-02 00:00:00-05:00,173.574343363444,0.7420392458497718
2020-11-09 00:00:00-05:00,176.3165710449219,0.7537624102373305
