Date,Ticker,9:30 Price,10:30 Price,High Price,Low Price,Gap Percentage,previous_day_close,previous_day_open,previous_day_high,previous_day_low,previous_day_volume,two_days_ago_close,two_days_ago_open,two_days_ago_high,two_days_ago_low,two_days_ago_volume
2023-03-01,REBN,7.6,7.671,7.751,7.6,-3.9045114303054906,0.9886,0.9591,0.9886,0.9341,28515.0,0.9643,0.96,1.0099,0.93,11155.0
2023-03-02,REBN,7.512,7.484,7.512,7.04,0.9677419354838599,0.93,0.95,0.969,0.86,54342.0,0.9886,0.9591,0.9886,0.9341,28515.0
2023-03-03,REBN,6.992,7.358,7.358,6.992,-2.8888888888888915,0.9,0.939,0.9399,0.8606,32249.0,0.93,0.95,0.969,0.86,54342.0
2023-03-06,REBN,7.07,7.04,7.07,6.64,1.5630387311803309,0.8701,0.874,0.9199,0.817,75750.0,0.9,0.939,0.9399,0.8606,32249.0
2023-03-07,REBN,6.894,6.64,6.894,6.64,0.0,0.8618,0.8837,0.8837,0.83,28811.0,0.8701,0.874,0.9199,0.817,75750.0
2023-03-08,REBN,7.431,7.355,7.431,7.355,5.556818181818175,0.88,0.8618,0.9025,0.83,27077.0,0.8618,0.8837,0.8837,0.83,28811.0
2023-03-10,REBN,6.721,7.12,7.2,6.72,-4.043403769274699,0.8755,0.9,0.9,0.851,21735.0,0.9,0.9289,0.9289,0.86,17420.0
2023-03-13,REBN,6.481,7.2,7.423,6.481,-1.2675198049969487,0.8205,0.8401,0.9,0.8112,40232.0,0.8755,0.9,0.9,0.851,21735.0
2023-03-14,REBN,8.96,7.92,9.2,7.453,4.672897196261686,1.07,0.8101,1.15,0.8101,868492.0,0.8205,0.8401,0.9,0.8112,40232.0
2023-03-15,REBN,7.45,7.199,7.92,6.818,-2.999999999999994,0.96,1.12,1.15,0.9316,206905.0,1.07,0.8101,1.15,0.8101,868492.0
2023-03-16,REBN,6.492,7.145,7.68,6.492,-4.06667454781889,0.8459,0.9312,0.99,0.81,305274.0,0.96,1.12,1.15,0.9316,206905.0
2023-03-17,REBN,7.209,7.156,7.432,6.88,-3.0032292787944064,0.929,0.8115,0.96,0.81,80798.0,0.8459,0.9312,0.99,0.81,305274.0
2023-03-20,REBN,7.002,7.04,7.04,7.002,5.040806529044637,0.8332,0.9011,0.929,0.8332,36901.0,0.929,0.8115,0.96,0.81,80798.0
2023-03-21,REBN,6.8,6.88,7.2,6.8,-2.2988505747126458,0.87,0.8752,0.8999,0.8112,17740.0,0.8332,0.9011,0.929,0.8332,36901.0
2023-03-22,REBN,7.237,7.235,7.237,7.235,4.4693382607691365,0.8659,0.85,0.9,0.83,36637.0,0.87,0.8752,0.8999,0.8112,17740.0
2023-03-23,REBN,6.801,7.2,7.2,6.8,-1.151162790697677,0.86,0.9046,0.9379,0.85,10667.0,0.8659,0.85,0.9,0.83,36637.0
2023-03-24,REBN,7.119,6.958,7.76,6.542,-0.011235955056178536,0.89,0.8501,0.93,0.81,46677.0,0.86,0.9046,0.9379,0.85,10667.0
2023-03-27,REBN,6.984,7.224,7.224,6.984,-3.0000000000000027,0.9,0.8899,0.97,0.8177,77800.0,0.89,0.8501,0.93,0.81,46677.0
2023-03-28,REBN,6.64,7.28,7.28,6.64,-2.821683643601453,0.8541,0.873,0.92,0.8531,3656.0,0.9,0.8899,0.97,0.8177,77800.0
2023-03-29,REBN,6.72,6.881,6.881,6.72,-2.325581395348839,0.86,0.83,0.91,0.83,3359.0,0.8541,0.873,0.92,0.8531,3656.0
