Date,Ticker,9:30 Price,10:30 Price,High Price,Low Price,Gap Percentage,previous_day_close,previous_day_open,previous_day_high,previous_day_low,previous_day_volume,two_days_ago_close,two_days_ago_open,two_days_ago_high,two_days_ago_low,two_days_ago_volume
2023-03-29,OCEA,6.94,6.925,7.04,6.722,-1.4204545454545403,7.04,7.03,7.05,6.6,37442.0,7.03,7.21,7.21,7.0,51872.0
2023-03-30,OCEA,6.82,6.96,7.2,6.8,0.7385524372230534,6.77,6.94,7.11,6.7101,33419.0,7.04,7.03,7.05,6.6,37442.0
2023-03-31,OCEA,7.03,7.1,7.1,6.72,0.0,7.03,6.82,7.2,6.7482,49961.0,6.77,6.94,7.11,6.7101,33419.0
2023-04-03,OCEA,6.67,6.57,6.71,6.4,0.45180722891566644,6.64,7.03,7.18,6.64,99679.0,7.03,6.82,7.2,6.7482,49961.0
2023-04-04,OCEA,5.27,5.28,5.47,5.18,-1.6791044776119541,5.36,6.67,6.71,4.89,208092.0,6.64,7.03,7.18,6.64,99679.0
2023-04-05,OCEA,5.0,5.18,5.29,5.0,-2.723735408560305,5.14,5.27,5.4699,4.913,120639.0,5.36,6.67,6.71,4.89,208092.0
2023-04-06,OCEA,5.2,5.16,5.3,5.12,-3.88170055452865,5.41,5.0,5.47,5.0,111861.0,5.14,5.27,5.4699,4.913,120639.0
2023-04-10,OCEA,5.1,5.07,5.177,5.03,-0.9708737864077808,5.15,5.2,5.44,5.05,123319.0,5.41,5.0,5.47,5.0,111861.0
2023-04-11,OCEA,5.29,5.31,5.47,5.15,0.0,5.29,5.1,5.3,4.94,66671.0,5.15,5.2,5.44,5.05,123319.0
2023-04-12,OCEA,4.71,4.565,4.85,4.565,0.856531049250536,4.67,5.29,5.4699,4.67,167005.0,5.29,5.1,5.3,4.94,66671.0
2023-04-13,OCEA,4.97,6.75,6.99,4.83,10.199556541019955,4.51,4.71,4.85,4.5,116567.0,4.67,5.29,5.4699,4.67,167005.0
2023-04-14,OCEA,6.67,6.885,7.09,6.5,-1.33136094674556,6.76,4.97,7.41,4.83,20978437.0,4.51,4.71,4.85,4.5,116567.0
2023-04-17,OCEA,7.1,6.647,7.708,6.505,7.575757575757576,6.6,6.67,7.17,6.23,1436817.0,6.76,4.97,7.41,4.83,20978437.0
2023-04-18,OCEA,6.93,6.47,6.93,6.47,2.2123893805309653,6.78,7.1,7.708,6.22,1149378.0,6.6,6.67,7.17,6.23,1436817.0
2023-04-19,OCEA,6.61,6.411,6.69,6.4,-2.6509572901325438,6.79,6.93,6.93,6.4001,181673.0,6.78,7.1,7.708,6.22,1149378.0
2023-04-20,OCEA,7.08,7.14,7.9,6.8,7.598784194528875,6.58,6.61,6.69,6.4,82885.0,6.79,6.93,6.93,6.4001,181673.0
2023-04-21,OCEA,6.94,6.91,7.07,6.85,-3.611111111111108,7.2,7.08,7.8999,6.8,1575991.0,6.58,6.61,6.69,6.4,82885.0
2023-04-24,OCEA,6.9,6.84,6.985,6.77,-2.4045261669024036,7.07,6.94,7.15,6.57,151139.0,7.2,7.08,7.8999,6.8,1575991.0
2023-04-25,OCEA,6.23,6.11,6.457,6.0,-7.014925373134324,6.7,6.9,6.985,6.4001,101985.0,7.07,6.94,7.15,6.57,151139.0
2023-04-26,OCEA,6.35,6.3,6.55,6.14,-0.9360374414976675,6.41,6.23,6.52,5.89,166049.0,6.7,6.9,6.985,6.4001,101985.0
2023-04-27,OCEA,6.55,6.582,6.69,6.34,-1.0819165378670696,6.47,6.35,6.88,6.14,145635.0,6.41,6.23,6.52,5.89,166049.0
2023-04-28,OCEA,6.76,6.71,6.9,6.554,-0.7342143906020533,6.81,6.4,6.9387,6.3401,141915.0,6.47,6.35,6.88,6.14,145635.0
2023-05-01,OCEA,6.87,6.62,6.87,6.51,1.327433628318582,6.78,6.76,6.97,6.55,72594.0,6.81,6.4,6.9387,6.3401,141915.0
2023-05-02,OCEA,6.59,6.46,6.66,6.37,1.2288786482334881,6.51,6.87,6.87,6.42,70037.0,6.78,6.76,6.97,6.55,72594.0
2023-05-03,OCEA,6.37,6.41,6.41,6.28,-0.7788161993769442,6.42,6.59,6.66,6.315,49286.0,6.51,6.87,6.87,6.42,70037.0
2023-05-04,OCEA,6.45,6.405,6.52,6.3,-0.1547987616099038,6.46,6.37,6.5,6.28,28697.0,6.42,6.59,6.66,6.315,49286.0
2023-05-05,OCEA,6.34,6.29,6.51,6.21,1.1164274322169105,6.27,6.45,6.5199,6.25,40772.0,6.46,6.37,6.5,6.28,28697.0
2023-05-08,OCEA,6.49,6.21,6.49,6.21,1.8838304552590284,6.37,6.34,6.5099,6.21,88275.0,6.27,6.45,6.5199,6.25,40772.0
2023-05-09,OCEA,6.12,5.83,6.12,5.83,1.6611295681063212,6.02,6.49,6.49,6.02,55881.0,6.37,6.34,6.5099,6.21,88275.0
2023-05-10,OCEA,5.93,5.89,6.274,5.89,0.16891891891891533,5.92,6.12,6.12,5.81,34908.0,6.02,6.49,6.49,6.02,55881.0
2023-05-11,OCEA,6.04,5.88,6.04,5.81,1.5126050420168042,5.95,5.93,6.2743,5.77,26705.0,5.92,6.12,6.12,5.81,34908.0
2023-05-12,OCEA,5.87,5.88,6.038,5.687,0.6861063464837056,5.83,6.04,6.2059,5.8001,63911.0,5.95,5.93,6.2743,5.77,26705.0
2023-05-15,OCEA,5.93,5.82,5.955,5.81,-0.17003367003367748,5.94,5.87,6.06,5.6867,29601.0,5.83,6.04,6.2059,5.8001,63911.0
