Date,Ticker,9:30 Price,10:30 Price,High Price,Low Price,Gap Percentage,previous_day_close,previous_day_open,previous_day_high,previous_day_low,previous_day_volume,two_days_ago_close,two_days_ago_open,two_days_ago_high,two_days_ago_low,two_days_ago_volume
2023-03-01,VLCN,393.75,373.5,393.75,364.5,3.550295857988169,1.69,1.52,1.7,1.52,263204.0,1.58,1.55,1.63,1.53,42998.0
2023-03-02,VLCN,366.75,365.288,375.75,353.25,0.0,1.63,1.75,1.75,1.61,43508.0,1.69,1.52,1.7,1.52,263204.0
2023-03-03,VLCN,382.5,384.728,391.5,376.2,3.030303030303033,1.65,1.63,1.67,1.57,16107.0,1.63,1.75,1.75,1.61,43508.0
2023-03-06,VLCN,378.0,390.78,390.78,378.0,-2.890173410404627,1.73,1.7,1.74,1.67,142410.0,1.65,1.63,1.67,1.57,16107.0
2023-03-07,VLCN,373.5,390.173,390.172,373.5,-2.35294117647059,1.7,1.68,1.74,1.68,19344.0,1.73,1.7,1.74,1.67,142410.0
2023-03-08,VLCN,378.0,378.0,383.355,371.25,0.0,1.68,1.66,1.7341,1.64,46712.0,1.7,1.68,1.74,1.68,19344.0
2023-03-09,VLCN,375.75,371.25,378.0,371.25,0.6024096385542175,1.66,1.68,1.7038,1.65,26988.0,1.68,1.66,1.7341,1.64,46712.0
2023-03-10,VLCN,366.75,357.75,366.75,355.5,0.0,1.63,1.67,1.68,1.63,98565.0,1.66,1.68,1.7038,1.65,26988.0
2023-03-13,VLCN,344.25,321.772,344.25,321.75,0.0,1.53,1.63,1.63,1.451,111031.0,1.63,1.67,1.68,1.63,98565.0
2023-03-14,VLCN,319.5,355.5,357.682,319.5,-1.3888888888888902,1.44,1.53,1.53,1.4,162230.0,1.53,1.63,1.63,1.451,111031.0
2023-03-15,VLCN,337.5,326.25,355.5,326.25,-0.6622516556291397,1.51,1.42,1.5897,1.42,73052.0,1.44,1.53,1.53,1.4,162230.0
2023-03-16,VLCN,337.5,337.5,339.75,337.455,-0.6622516556291397,1.51,1.5,1.58,1.45,63040.0,1.51,1.42,1.5897,1.42,73052.0
2023-03-17,VLCN,351.0,323.663,351.0,315.0,12.23021582733814,1.39,1.5,1.549,1.32,100203.0,1.51,1.5,1.58,1.45,63040.0
2023-03-20,VLCN,317.25,308.25,319.5,303.165,-2.0833333333333353,1.44,1.56,1.56,1.4,43924.0,1.39,1.5,1.549,1.32,100203.0
2023-03-21,VLCN,308.25,316.89,316.89,295.178,2.2388059701492558,1.34,1.41,1.42,1.33,45631.0,1.44,1.56,1.56,1.4,43924.0
2023-03-22,VLCN,312.75,305.303,314.82,301.523,1.4598540145985253,1.37,1.37,1.4164,1.3119,25985.0,1.34,1.41,1.42,1.33,45631.0
2023-03-23,VLCN,312.75,309.015,313.582,301.5,2.205882352941162,1.36,1.39,1.42,1.34,40472.0,1.37,1.37,1.4164,1.3119,25985.0
2023-03-24,VLCN,315.0,315.0,315.0,315.0,1.6629148210006477,1.3771,1.39,1.4,1.3301,15388.0,1.36,1.39,1.42,1.34,40472.0
2023-03-27,VLCN,308.25,314.483,314.482,306.0,-0.7246376811594049,1.38,1.4,1.4,1.36,11278.0,1.3771,1.39,1.4,1.3301,15388.0
2023-03-28,VLCN,328.5,317.273,337.5,317.25,0.6896551724137937,1.45,1.37,1.45,1.36,17623.0,1.38,1.4,1.4,1.36,11278.0
2023-03-29,VLCN,337.5,326.25,337.5,326.25,4.1666666666666705,1.44,1.46,1.5,1.4,33956.0,1.45,1.37,1.45,1.36,17623.0
2023-03-30,VLCN,333.0,333.0,337.5,328.14,3.4965034965034993,1.43,1.5,1.5,1.4,21670.0,1.44,1.46,1.5,1.4,33956.0
2023-03-31,VLCN,333.0,319.5,333.0,315.0,2.0689655172413812,1.45,1.48,1.5,1.42,28958.0,1.43,1.5,1.5,1.4,21670.0
2023-04-03,VLCN,337.5,335.25,337.5,319.5,0.0,1.5,1.48,1.5,1.4,34511.0,1.45,1.48,1.5,1.42,28958.0
2023-04-04,VLCN,325.575,326.25,326.25,319.275,1.901408450704235,1.42,1.5,1.5,1.4115,33890.0,1.5,1.48,1.5,1.4,34511.0
2023-04-05,VLCN,326.25,317.25,326.25,317.25,2.1126760563380302,1.42,1.447,1.48,1.41,35011.0,1.42,1.5,1.5,1.4115,33890.0
2023-04-06,VLCN,315.0,306.0,328.5,306.0,-1.4084507042253533,1.42,1.45,1.45,1.36,17300.0,1.42,1.447,1.48,1.41,35011.0
2023-04-10,VLCN,306.0,321.75,324.0,306.0,-2.15827338129495,1.39,1.4,1.46,1.36,26014.0,1.42,1.45,1.45,1.36,17300.0
2023-04-11,VLCN,315.0,321.75,326.25,306.022,0.0,1.4,1.36,1.44,1.36,43043.0,1.39,1.4,1.46,1.36,26014.0
2023-04-12,VLCN,333.0,351.022,378.0,319.5,4.964539007092203,1.41,1.4,1.45,1.3601,139273.0,1.4,1.36,1.44,1.36,43043.0
2023-04-13,VLCN,333.0,326.7,333.0,317.272,-1.986754966887419,1.51,1.48,1.68,1.4,570769.0,1.41,1.4,1.45,1.3601,139273.0
2023-04-14,VLCN,333.0,328.522,337.5,326.25,-1.3333333333333344,1.5,1.48,1.55,1.4101,86756.0,1.51,1.48,1.68,1.4,570769.0
2023-04-17,VLCN,337.5,328.5,337.5,328.5,1.0101010101010035,1.485,1.48,1.5,1.45,23991.0,1.5,1.48,1.55,1.4101,86756.0
2023-04-18,VLCN,333.0,337.455,337.455,333.0,0.0,1.48,1.5,1.5,1.46,17792.0,1.485,1.48,1.5,1.45,23991.0
2023-04-19,VLCN,333.0,330.75,333.0,328.5,-1.3333333333333344,1.5,1.48,1.5,1.48,21577.0,1.48,1.5,1.5,1.46,17792.0
2023-04-20,VLCN,328.5,322.875,328.5,319.5,0.0,1.46,1.48,1.48,1.43,57236.0,1.5,1.48,1.5,1.48,21577.0
