Date,Ticker,9:30 Price,10:30 Price,High Price,Low Price,Gap Percentage,previous_day_close,previous_day_open,previous_day_high,previous_day_low,previous_day_volume,two_days_ago_close,two_days_ago_open,two_days_ago_high,two_days_ago_low,two_days_ago_volume
2023-03-01,GROM,18.786,17.914,18.798,17.64,1.5569250729808592,0.9249,0.92,0.999,0.9174,302517.0,0.915,0.95,0.95,0.88,603987.0
2023-03-02,GROM,17.2,17.45,17.596,16.6,-0.5780346820809253,0.865,0.9393,0.9399,0.85,390163.0,0.9249,0.92,0.999,0.9174,302517.0
2023-03-03,GROM,17.6,17.02,17.6,16.8,0.9985079765867143,0.8713,0.86,0.89,0.83,332812.0,0.865,0.9393,0.9399,0.85,390163.0
2023-03-06,GROM,18.8,17.82,18.8,17.732,1.1949617827537946,0.9289,0.88,0.93,0.84,208376.0,0.8713,0.86,0.89,0.83,332812.0
2023-03-07,GROM,17.4,17.192,18.0,16.8,-1.0801591813530362,0.8795,0.94,0.94,0.85,227691.0,0.9289,0.88,0.93,0.84,208376.0
2023-03-08,GROM,16.2,16.396,16.8,15.82,-0.9900990099009896,0.8181,0.87,0.9,0.7705,372215.0,0.8795,0.94,0.94,0.85,227691.0
2023-03-09,GROM,16.46,16.198,16.8,15.596,2.2360248447204847,0.805,0.81,0.84,0.791,240142.0,0.8181,0.87,0.9,0.7705,372215.0
2023-03-10,GROM,14.6,13.6,14.6,13.4,1.3748090542980171,0.7201,0.823,0.84,0.7108,535193.0,0.805,0.81,0.84,0.791,240142.0
2023-03-13,GROM,13.62,13.266,13.64,13.2,-1.2900420350775341,0.6899,0.73,0.73,0.65,388797.0,0.7201,0.823,0.84,0.7108,535193.0
2023-03-14,GROM,13.366,13.3,13.6,13.05,2.499999999999997,0.652,0.681,0.682,0.62,508888.0,0.6899,0.73,0.73,0.65,388797.0
2023-03-15,GROM,13.146,13.52,14.396,12.564,0.015216068167983718,0.6572,0.6683,0.68,0.641,161052.0,0.652,0.681,0.682,0.62,508888.0
2023-03-16,GROM,12.98,13.0,13.11,12.8,0.0,0.649,0.6573,0.7198,0.6282,250388.0,0.6572,0.6683,0.68,0.641,161052.0
2023-03-17,GROM,12.8,12.118,12.8,11.712,2.4819855884707698,0.6245,0.649,0.6555,0.6098,220808.0,0.649,0.6573,0.7198,0.6282,250388.0
2023-03-20,GROM,11.99,12.122,12.424,11.624,3.3620689655172544,0.58,0.64,0.64,0.55,168344.0,0.6245,0.649,0.6555,0.6098,220808.0
2023-03-21,GROM,11.95,12.678,12.798,11.95,-1.3863673873576436,0.6059,0.5995,0.6212,0.5812,130868.0,0.58,0.64,0.64,0.55,168344.0
2023-03-22,GROM,12.602,12.998,13.172,12.468,-2.777349174510109,0.6481,0.5975,0.6987,0.5975,262324.0,0.6059,0.5995,0.6212,0.5812,130868.0
2023-03-23,GROM,12.492,12.926,13.0,12.404,0.5635163419739267,0.6211,0.6301,0.6586,0.61,85371.0,0.6481,0.5975,0.6987,0.5975,262324.0
2023-03-24,GROM,13.0,12.92,13.0,12.602,4.0000000000000036,0.625,0.6246,0.65,0.6101,76141.0,0.6211,0.6301,0.6586,0.61,85371.0
2023-03-27,GROM,12.4,13.65,14.0,12.4,-0.9900990099009875,0.6262,0.65,0.65,0.57,126691.0,0.625,0.6246,0.65,0.6101,76141.0
2023-03-28,GROM,13.4,12.84,13.4,12.7,0.7518796992481209,0.665,0.62,0.7357,0.62,574904.0,0.6262,0.65,0.65,0.57,126691.0
2023-03-29,GROM,13.8,13.1,13.8,12.834,2.9850746268656576,0.67,0.67,0.678,0.635,131800.0,0.665,0.62,0.7357,0.62,574904.0
2023-03-30,GROM,12.8,12.64,13.4,12.496,-1.5384615384615397,0.65,0.69,0.69,0.5805,272188.0,0.67,0.67,0.678,0.635,131800.0
2023-03-31,GROM,12.7,12.598,12.78,12.402,1.1146496815286633,0.628,0.64,0.67,0.6,210649.0,0.65,0.69,0.69,0.5805,272188.0
2023-04-03,GROM,13.2,12.8,13.2,12.4,0.0,0.66,0.635,0.67,0.6201,274644.0,0.628,0.64,0.67,0.6,210649.0
2023-04-04,GROM,14.0,13.258,14.0,13.022,3.7037037037036904,0.675,0.66,0.675,0.61,267957.0,0.66,0.635,0.67,0.6201,274644.0
2023-04-05,GROM,12.398,12.02,12.4,11.8,-1.4780673871582923,0.6292,0.7,0.7,0.622,143258.0,0.675,0.66,0.675,0.61,267957.0
2023-04-06,GROM,12.6,12.46,12.6,12.02,0.0,0.63,0.6199,0.63,0.59,131496.0,0.6292,0.7,0.7,0.622,143258.0
2023-04-10,GROM,12.188,12.302,12.6,12.01,-2.992677491244815,0.6282,0.63,0.63,0.6,95899.0,0.63,0.6199,0.63,0.59,131496.0
2023-04-11,GROM,12.6,12.6,12.65,12.402,-1.6393442622950747,0.6405,0.6094,0.6585,0.6005,209631.0,0.6282,0.63,0.63,0.6,95899.0
2023-04-12,GROM,12.8,12.36,12.846,12.298,0.7874015748031503,0.635,0.63,0.66,0.61,159535.0,0.6405,0.6094,0.6585,0.6005,209631.0
2023-04-13,GROM,12.402,12.26,12.498,12.2,0.0,0.6201,0.64,0.65,0.605,167657.0,0.635,0.63,0.66,0.61,159535.0
2023-04-14,GROM,12.424,12.794,12.998,12.4,-2.018927444794958,0.634,0.6201,0.6399,0.61,302215.0,0.6201,0.64,0.65,0.605,167657.0
2023-04-17,GROM,12.854,12.99,12.99,12.1,2.0320685823146585,0.6299,0.6212,0.6499,0.62,202053.0,0.634,0.6201,0.6399,0.61,302215.0
2023-04-18,GROM,12.6,12.968,13.198,12.6,-3.359410952600096,0.6519,0.6427,0.6556,0.605,283857.0,0.6299,0.6212,0.6499,0.62,202053.0
2023-04-19,GROM,12.7,12.244,12.7,12.022,-0.7502344482650869,0.6398,0.63,0.6599,0.6205,178815.0,0.6519,0.6427,0.6556,0.605,283857.0
2023-04-20,GROM,12.35,11.9,12.35,11.9,-1.984126984126977,0.63,0.635,0.645,0.6011,137552.0,0.6398,0.63,0.6599,0.6205,178815.0
2023-04-21,GROM,12.26,12.0,12.638,11.71,0.0,0.613,0.6175,0.6175,0.595,173563.0,0.63,0.635,0.645,0.6011,137552.0
2023-04-24,GROM,12.372,12.022,12.372,12.0,-0.865384615384609,0.624,0.613,0.6319,0.5855,214983.0,0.613,0.6175,0.6175,0.595,173563.0
2023-04-25,GROM,11.806,11.504,11.9,11.418,-1.60026671111851,0.5999,0.6186,0.6186,0.58,132678.0,0.624,0.613,0.6319,0.5855,214983.0
2023-04-26,GROM,11.6,11.278,11.6,10.502,1.9511337669186148,0.5689,0.5903,0.595,0.562,131427.0,0.5999,0.6186,0.6186,0.58,132678.0
2023-04-27,GROM,10.4,10.104,10.584,10.02,-1.831225221823661,0.5297,0.58,0.6,0.4586,1135193.0,0.5689,0.5903,0.595,0.562,131427.0
2023-04-28,GROM,8.438,9.062,9.398,8.438,-13.704233994681939,0.4889,0.52,0.5292,0.431,848705.0,0.5297,0.58,0.6,0.4586,1135193.0
2023-05-01,GROM,9.0,8.902,9.14,8.68,-1.5317286652078788,0.457,0.4219,0.4699,0.4219,427802.0,0.4889,0.52,0.5292,0.431,848705.0
2023-05-02,GROM,9.798,9.0,9.798,9.0,6.708778043999128,0.4591,0.45,0.4659,0.4301,221585.0,0.457,0.4219,0.4699,0.4219,427802.0
2023-05-03,GROM,9.204,9.3,9.636,9.204,0.5681818181818163,0.4576,0.4899,0.4899,0.45,190958.0,0.4591,0.45,0.4659,0.4301,221585.0
2023-05-04,GROM,9.4,9.698,9.7,9.2,-3.092783505154642,0.485,0.4602,0.49,0.4602,133374.0,0.4576,0.4899,0.4899,0.45,190958.0
2023-05-05,GROM,9.042,9.196,9.2,9.0,0.0,0.4521,0.47,0.485,0.45,59741.0,0.485,0.4602,0.49,0.4602,133374.0
2023-05-08,GROM,9.004,9.072,9.5,9.002,-1.6815898667831373,0.4579,0.4521,0.46,0.402,261490.0,0.4521,0.47,0.485,0.45,59741.0
2023-05-09,GROM,9.5,9.072,9.5,9.036,3.9842381786339747,0.4568,0.4502,0.475,0.45,94284.0,0.4579,0.4521,0.46,0.402,261490.0
2023-05-10,GROM,9.592,9.41,9.592,9.22,0.0,0.4796,0.475,0.48,0.45,236999.0,0.4568,0.4502,0.475,0.45,94284.0
2023-05-11,GROM,9.6,9.302,9.6,9.28,-0.041649312786345996,0.4802,0.4796,0.5,0.461,202138.0,0.4796,0.475,0.48,0.45,236999.0
2023-05-12,GROM,9.598,9.1,9.6,8.802,-2.0012252399428285,0.4897,0.48,0.4933,0.4601,75740.0,0.4802,0.4796,0.5,0.461,202138.0
2023-05-15,GROM,8.68,8.7,9.0,8.448,-3.1466190582459275,0.4481,0.4799,0.48,0.41,260535.0,0.4897,0.48,0.4933,0.4601,75740.0
2023-05-16,GROM,8.64,8.53,8.9,8.262,-3.139013452914801,0.446,0.434,0.45,0.4175,156439.0,0.4481,0.4799,0.48,0.41,260535.0
2023-05-17,GROM,8.2,8.012,8.388,7.626,1.8886679920477127,0.4024,0.432,0.445,0.38,316994.0,0.446,0.434,0.45,0.4175,156439.0
