Date,Ticker,9:30 Price,10:30 Price,High Price,Low Price,Gap Percentage,previous_day_close,previous_day_open,previous_day_high,previous_day_low,previous_day_volume,two_days_ago_close,two_days_ago_open,two_days_ago_high,two_days_ago_low,two_days_ago_volume
2023-03-01,BREA,2.9,2.96,2.96,2.9,-2.356902356902366,2.97,3.5,3.65,2.85,52490.0,2.9576,2.9,3.1499,2.75,28746.0
2023-03-03,BREA,2.97,3.29,3.29,2.97,0.0,2.97,2.84,3.4,2.8,62596.0,2.95,2.9,3.01,2.27,47681.0
2023-03-06,BREA,3.23,2.99,3.23,2.99,-0.30864197530864906,3.24,2.97,3.29,2.7,36078.0,2.97,2.84,3.4,2.8,62596.0
2023-03-07,BREA,2.84,2.94,2.94,2.675,-3.0716723549488156,2.93,3.23,3.23,2.8299,29500.0,3.24,2.97,3.29,2.7,36078.0
2023-03-08,BREA,3.0,3.0,3.0,3.0,1.691468085827601,2.9501,2.84,3.0,2.675,10344.0,2.93,3.23,3.23,2.8299,29500.0
2023-03-09,BREA,2.95,3.05,3.33,2.95,1.1417012377001443,2.9167,3.0,3.15,2.9,4100.0,2.9501,2.84,3.0,2.675,10344.0
2023-03-10,BREA,3.65,3.45,3.65,3.3,14.77987421383647,3.18,2.95,3.33,2.95,9033.0,2.9167,3.0,3.15,2.9,4100.0
2023-03-13,BREA,3.25,3.085,3.25,3.08,4.838709677419352,3.1,3.65,3.65,3.0,16975.0,3.18,2.95,3.33,2.95,9033.0
2023-03-15,BREA,2.73,2.85,3.19,2.55,1.1111111111111038,2.7,3.1,3.45,2.7,50484.0,3.22,3.25,3.25,3.065,2867.0
2023-03-16,BREA,2.9,2.95,3.0,2.849,-3.333333333333336,3.0,2.73,3.19,2.55,34045.0,2.7,3.1,3.45,2.7,50484.0
2023-03-17,BREA,2.95,3.0,3.1,2.95,-3.2786885245901525,3.05,2.9,3.1,2.849,34629.0,3.0,2.73,3.19,2.55,34045.0
2023-03-20,BREA,3.0,3.185,3.2,3.0,-4.761904761904759,3.15,2.95,3.24,2.95,23212.0,3.05,2.9,3.1,2.849,34629.0
2023-03-21,BREA,3.2,3.33,3.33,3.167,0.3144654088050247,3.18,3.0,3.2,3.0,20922.0,3.15,2.95,3.24,2.95,23212.0
2023-03-22,BREA,3.64,3.63,3.65,3.37,4.899135446685877,3.47,3.19,3.53,3.15,17863.0,3.18,3.0,3.2,3.0,20922.0
2023-03-23,BREA,3.64,3.62,3.65,3.5,2.8248587570621493,3.54,3.64,3.65,3.25,28310.0,3.47,3.19,3.53,3.15,17863.0
2023-03-27,BREA,3.97,3.97,3.97,3.97,0.5063291139240511,3.95,3.56,3.97,3.56,9248.0,3.73,3.64,3.8599,3.5,22332.0
2023-03-28,BREA,3.97,3.97,3.97,3.919,0.5063291139240511,3.95,3.97,3.98,3.6,4998.0,3.95,3.56,3.97,3.56,9248.0
2023-03-29,BREA,3.65,3.82,3.82,3.65,2.8169014084507067,3.55,3.97,3.97,3.55,11203.0,3.95,3.97,3.98,3.6,4998.0
2023-03-30,BREA,3.94,3.75,3.94,3.75,7.65027322404371,3.66,3.65,3.82,3.65,7538.0,3.55,3.97,3.97,3.55,11203.0
2023-03-31,BREA,3.563,3.55,3.563,3.55,-1.2963988919667517,3.61,3.94,3.94,3.5501,6846.0,3.66,3.65,3.82,3.65,7538.0
2023-04-03,BREA,3.72,3.838,3.98,3.72,18.095238095238106,3.15,3.5632,3.57,3.15,3017.0,3.61,3.94,3.94,3.5501,6846.0
2023-04-04,BREA,3.94,3.5,3.94,3.5,5.0666666666666655,3.75,3.72,3.98,3.72,8180.0,3.15,3.5632,3.57,3.15,3017.0
2023-04-05,BREA,3.7,3.7,3.7,3.7,2.2099447513812174,3.62,3.94,3.94,3.5,3037.0,3.75,3.72,3.98,3.72,8180.0
2023-04-06,BREA,3.98,3.755,3.98,3.755,0.0,3.98,3.7,3.98,3.48,20749.0,3.62,3.94,3.94,3.5,3037.0
2023-04-10,BREA,3.98,3.98,3.98,3.98,6.133333333333333,3.75,3.98,3.98,3.75,1451.0,3.98,3.7,3.98,3.48,20749.0
2023-04-11,BREA,4.0,3.66,4.05,3.66,0.7556675062972242,3.97,3.98,4.23,3.96,12220.0,3.75,3.98,3.98,3.75,1451.0
2023-04-12,BREA,4.219,4.12,4.219,3.76,0.4499999999999874,4.2,4.0,4.3,3.66,10857.0,3.97,3.98,4.23,3.96,12220.0
2023-04-13,BREA,3.71,3.77,4.05,3.71,-2.368421052631575,3.8,4.2189,4.2189,3.76,8054.0,4.2,4.0,4.3,3.66,10857.0
2023-04-18,BREA,3.78,3.79,3.79,3.78,-0.5263157894736847,3.8,3.8948,3.8948,3.8,553.0,3.76,3.9346,3.9346,3.76,1062.0
2023-04-19,BREA,3.67,3.49,3.67,3.49,-0.8108108108108174,3.7,3.78,4.0,3.68,8465.0,3.8,3.8948,3.8948,3.8,553.0
2023-04-20,BREA,3.18,3.098,3.18,2.88,10.801393728222997,2.87,3.67,3.6703,2.87,34599.0,3.7,3.78,4.0,3.68,8465.0
2023-04-24,BREA,2.9,2.83,2.9,2.81,-3.333333333333336,3.0,2.8514,3.045,2.8514,2990.0,2.85,3.18,3.18,2.85,19899.0
2023-04-25,BREA,3.18,3.22,3.26,3.18,2.2508038585209094,3.11,2.9,3.11,2.81,3924.0,3.0,2.8514,3.045,2.8514,2990.0
2023-04-26,BREA,3.2,3.22,3.22,3.197,2.8938906752411677,3.11,3.18,3.26,3.01,6054.0,3.11,2.9,3.11,2.81,3924.0
2023-04-27,BREA,2.95,3.08,3.08,2.733,5.35714285714287,2.8,3.2,3.2199,2.71,13896.0,3.11,3.18,3.26,3.01,6054.0
2023-05-04,BREA,2.55,2.532,2.565,2.38,-0.7782101167315182,2.57,2.9,2.9,2.5,5383.0,2.8942,2.8874,3.15,2.8874,7634.0
2023-05-05,BREA,2.71,2.62,2.71,2.62,11.983471074380168,2.42,2.55,2.5926,2.38,21648.0,2.57,2.9,2.9,2.5,5383.0
2023-05-08,BREA,2.34,2.397,2.82,2.34,-2.092050209205032,2.39,2.71,2.71,2.39,26346.0,2.42,2.55,2.5926,2.38,21648.0
2023-05-09,BREA,2.7,2.7,2.7,2.515,13.445378151260517,2.38,2.34,2.8199,2.34,20098.0,2.39,2.71,2.71,2.39,26346.0
2023-05-10,BREA,2.71,2.87,2.98,2.51,11.983471074380168,2.42,2.7,2.81,2.3301,15088.0,2.38,2.34,2.8199,2.34,20098.0
2023-05-11,BREA,2.75,2.75,2.75,2.64,-3.8461538461538423,2.86,2.71,2.98,2.51,33317.0,2.42,2.7,2.81,2.3301,15088.0
2023-05-12,BREA,2.693,2.87,2.87,2.5,5.607843137254911,2.55,2.75,2.835,2.5181,11845.0,2.86,2.71,2.98,2.51,33317.0
2023-05-15,BREA,2.5,2.5,2.5,2.409,4.6025104602510405,2.39,2.693,2.87,2.39,12988.0,2.55,2.75,2.835,2.5181,11845.0
2023-05-18,BREA,2.398,2.398,2.398,2.398,-0.09583333333333204,2.4,2.4,2.4,2.4,820.0,2.41,2.41,2.41,2.41,942.0
2023-05-19,BREA,2.26,2.26,2.26,2.26,-5.042016806722694,2.38,2.3977,2.4,2.2701,867.0,2.4,2.4,2.4,2.4,820.0
2023-05-22,BREA,2.42,2.42,2.42,2.42,4.867256637168156,2.26,2.26,2.31,2.26,1433.0,2.38,2.3977,2.4,2.2701,867.0
2023-05-23,BREA,2.48,2.41,2.48,2.41,4.755281230983218,2.3006,2.37,2.37,2.3006,1090.0,2.26,2.26,2.31,2.26,1433.0
2023-05-25,BREA,2.35,2.445,2.445,2.35,0.42735042735043727,2.34,2.34,2.34,2.34,303.0,2.45,2.41,2.45,2.41,778.0
2023-05-26,BREA,2.51,2.53,2.53,2.51,3.476482617586911,2.445,2.35,2.445,2.35,25537.0,2.34,2.34,2.34,2.34,303.0
2023-05-30,BREA,2.55,2.55,2.55,2.55,1.9919999999999938,2.5,2.53,2.53,2.2501,12312.0,2.445,2.35,2.445,2.35,25537.0
2023-05-31,BREA,2.56,2.56,2.56,2.56,7.421874999999997,2.56,2.5498,2.8699,2.53,2945.0,2.5,2.53,2.53,2.2501,12312.0
2023-06-02,BREA,2.51,2.51,2.51,2.51,4.382470119521926,2.51,2.61,2.765,2.51,7303.0,2.5,2.75,2.75,2.5,3470.0
2023-06-05,BREA,2.51,2.56,2.87,2.51,0.0,2.51,2.62,2.65,2.51,3696.0,2.51,2.61,2.765,2.51,7303.0
2023-06-06,BREA,3.0,2.15,3.0,1.83,20.967741935483872,2.48,2.51,2.8699,2.47,14280.0,2.51,2.62,2.65,2.51,3696.0
