Date,Ticker,9:30 Price,10:30 Price,High Price,Low Price,Gap Percentage,previous_day_close,previous_day_open,previous_day_high,previous_day_low,previous_day_volume,two_days_ago_close,two_days_ago_open,two_days_ago_high,two_days_ago_low,two_days_ago_volume
2023-06-01,NXU,75.0,74.73,75.0,72.0,2.040816326530614,0.49,0.49,0.4989,0.48,184022.0,0.4872,0.495,0.495,0.485,479694.0
2023-06-02,NXU,70.5,72.9,74.1,70.5,-2.772031443938772,0.4834,0.5,0.5,0.48,357295.0,0.49,0.49,0.4989,0.48,184022.0
2023-06-05,NXU,75.0,73.785,75.0,73.5,1.0509296685529472,0.4948,0.47,0.495,0.47,427091.0,0.4834,0.5,0.5,0.48,357295.0
2023-06-06,NXU,76.5,81.75,82.5,75.0,2.0000000000000018,0.5,0.5,0.51,0.49,433633.0,0.4948,0.47,0.495,0.47,427091.0
2023-06-07,NXU,80.925,80.685,89.91,79.5,-0.12958163643095777,0.5402,0.51,0.5749,0.5,1242939.0,0.5,0.5,0.51,0.49,433633.0
2023-06-08,NXU,86.76,84.0,86.76,82.5,-1.999322263639431,0.5902,0.5395,0.62,0.53,1788472.0,0.5402,0.51,0.5749,0.5,1242939.0
2023-06-09,NXU,85.5,85.515,88.5,85.185,-1.2987012987013093,0.5775,0.5784,0.5979,0.55,612289.0,0.5902,0.5395,0.62,0.53,1788472.0
2023-06-12,NXU,90.225,87.75,90.225,87.015,3.706896551724151,0.58,0.57,0.59,0.5555,502204.0,0.5775,0.5784,0.5979,0.55,612289.0
2023-06-13,NXU,94.2,91.56,94.2,90.285,4.666666666666671,0.6,0.6015,0.6399,0.5801,845218.0,0.58,0.57,0.59,0.5555,502204.0
2023-06-14,NXU,98.865,101.025,98.985,100.5,3.795275590551183,0.635,0.628,0.65,0.6019,695526.0,0.6,0.6015,0.6399,0.5801,845218.0
2023-06-15,NXU,103.5,102.562,106.5,100.5,3.837471783295706,0.6645,0.6591,0.748,0.64,2621352.0,0.635,0.628,0.65,0.6019,695526.0
2023-06-16,NXU,96.0,93.547,96.09,90.0,-0.1715800967087802,0.6411,0.69,0.71,0.61,1105799.0,0.6645,0.6591,0.748,0.64,2621352.0
2023-06-20,NXU,90.0,85.335,90.0,84.0,2.040816326530614,0.588,0.64,0.6406,0.5852,978721.0,0.6411,0.69,0.71,0.61,1105799.0
