Date,Ticker,9:30 Price,10:30 Price,High Price,Low Price,Gap Percentage,previous_day_close,previous_day_open,previous_day_high,previous_day_low,previous_day_volume,two_days_ago_close,two_days_ago_open,two_days_ago_high,two_days_ago_low,two_days_ago_volume
2023-11-07,HSCS,0.16,0.16,0.165,0.152,-0.6211180124223609,0.161,0.2488,0.2488,0.145,2139597.0,0.231,0.21,0.2571,0.1953,798998.0
2023-11-08,HSCS,0.499,0.277,0.52,0.235,234.5612860013396,0.1493,0.16,0.165,0.149,1132606.0,0.161,0.2488,0.2488,0.145,2139597.0
2023-11-09,HSCS,0.213,0.211,0.25,0.205,-6.899563318777297,0.229,0.4995,0.52,0.2,86625110.0,0.1493,0.16,0.165,0.149,1132606.0
2023-11-10,HSCS,0.185,0.162,0.185,0.162,0.0,0.185,0.2132,0.25,0.177,9036095.0,0.229,0.4995,0.52,0.2,86625110.0
2023-11-13,HSCS,0.167,0.156,0.17,0.155,5.837563451776659,0.1576,0.185,0.1876,0.1551,5172266.0,0.185,0.2132,0.25,0.177,9036095.0
2023-11-14,HSCS,0.159,0.167,0.17,0.155,2.451612903225805,0.155,0.1668,0.1703,0.155,5567086.0,0.1576,0.185,0.1876,0.1551,5172266.0
2023-11-15,HSCS,0.223,0.203,0.245,0.196,24.068927181767652,0.1799,0.1588,0.18,0.1551,5207786.0,0.155,0.1668,0.1703,0.155,5567086.0
2023-11-16,HSCS,0.169,0.154,0.169,0.15,12.666666666666679,0.15,0.2232,0.245,0.1449,68844519.0,0.1799,0.1588,0.18,0.1551,5207786.0
2023-11-17,HSCS,0.16,0.162,0.168,0.155,-4.988123515439424,0.1684,0.169,0.1885,0.15,15905228.0,0.15,0.2232,0.245,0.1449,68844519.0
2023-11-20,HSCS,0.19,0.192,0.215,0.177,14.665057332528677,0.1657,0.16,0.1711,0.1545,10604534.0,0.1684,0.169,0.1885,0.15,15905228.0
2023-11-21,HSCS,0.187,0.175,0.188,0.17,0.9189189189189227,0.185,0.19,0.215,0.1774,24724239.0,0.1657,0.16,0.1711,0.1545,10604534.0
2023-11-22,HSCS,0.242,0.249,0.274,0.23,23.406425293217744,0.1961,0.1867,0.21,0.17,12799662.0,0.185,0.19,0.215,0.1774,24724239.0
2023-11-24,HSCS,0.225,0.219,0.237,0.206,-4.576271186440668,0.236,0.242,0.2739,0.215,57615132.0,0.1961,0.1867,0.21,0.17,12799662.0
