Date,Open,High,Low,Close,Adj Close,Volume
2019-07-10,274.019989,275.190002,273.459991,274.209991,254.599747,2853200
2019-07-11,274.869995,275.109985,273.850006,274.760010,255.110397,2249400
2019-07-12,275.390015,276.190002,275.059998,276.109985,256.363861,2932300
2019-07-15,276.529999,276.549988,275.709991,276.179993,256.428772,1466200
2019-07-16,276.119995,276.269989,274.989990,275.279999,255.593201,1564000
2019-07-17,275.279999,275.399994,273.420013,273.420013,253.866211,1758100
2019-07-18,272.910004,274.790009,272.470001,274.420013,254.794678,3461100
2019-07-19,275.519989,275.540009,272.700012,272.950012,253.429840,2319400
2019-07-22,273.320007,274.109985,272.790009,273.609985,254.042572,1304100
2019-07-23,274.709991,275.500000,273.890015,275.489990,255.788162,1753000
2019-07-24,274.779999,276.790009,274.670013,276.760010,256.967377,1669900
2019-07-25,276.410004,276.410004,274.679993,275.410004,255.713852,1874200
2019-07-26,276.200012,277.549988,276.100006,277.380005,257.543091,1796900
2019-07-29,277.230011,277.269989,276.260010,276.880005,257.078735,2925900
2019-07-30,275.450012,276.559998,275.040009,276.209991,256.456635,1751100
2019-07-31,276.390015,276.609985,271.070007,273.079987,253.550537,4910000
2019-08-01,273.279999,276.279999,269.940002,270.790009,251.424301,6921000
2019-08-02,269.890015,270.079987,267.149994,268.809998,249.585892,5310400
2019-08-05,264.570007,264.679993,258.700012,260.880005,242.223022,7354000
2019-08-06,262.529999,264.470001,261.059998,264.239990,245.342758,4366800
2019-08-07,261.160004,265.230011,258.989990,264.420013,245.509872,4261200
2019-08-08,266.000000,269.589996,265.399994,269.579987,250.300812,3618800
2019-08-09,268.720001,269.290009,266.000000,267.700012,248.555298,2616300
2019-08-12,266.239990,266.790009,263.570007,264.559998,245.639816,2104500
2019-08-13,264.220001,270.100006,263.910004,268.660004,249.446609,3402300
2019-08-14,264.559998,265.149994,260.570007,260.570007,241.935211,4354800
2019-08-15,261.619995,262.269989,259.339996,261.390015,242.696579,2775200
2019-08-16,263.070007,265.679993,263.019989,265.220001,246.252670,2432700
2019-08-19,268.359985,269.140015,267.640015,268.480011,249.279526,1430800
2019-08-20,267.980011,268.489990,266.290009,266.399994,247.348175,1865000
2019-08-21,268.579987,268.929993,267.920013,268.559998,249.353760,2007400
2019-08-22,269.279999,269.910004,266.700012,268.459991,249.260956,1883700
2019-08-23,267.190002,268.839996,260.329987,261.570007,242.863693,4184200
2019-08-26,263.809998,264.470001,262.269989,264.470001,245.556274,2260000
2019-08-27,265.920013,266.260010,262.709991,263.429993,244.590622,2490400
2019-08-28,262.730011,265.450012,262.000000,265.260010,246.289780,3124000
2019-08-29,267.910004,269.230011,266.899994,268.709991,249.493073,3128700
2019-08-30,270.149994,270.209991,267.660004,268.600006,249.390869,4209200
2019-09-03,266.829987,267.799988,265.679993,267.109985,248.007507,3368500
2019-09-04,269.250000,270.059998,268.480011,269.970001,250.662994,1486100
2019-09-05,272.570007,274.440002,272.459991,273.540009,253.977661,1755800
2019-09-06,273.929993,274.390015,273.190002,273.739990,254.163239,1890800
2019-09-09,274.799988,274.829987,272.959991,273.809998,254.228302,2158500
2019-09-10,273.109985,273.880005,271.869995,273.869995,254.283951,1870400
2019-09-11,274.149994,275.839996,273.500000,275.839996,256.113129,2080300
2019-09-12,276.709991,277.799988,275.940002,276.649994,256.865173,2433700
2019-09-13,277.209991,277.540009,276.149994,276.579987,256.800232,2292000
2019-09-16,275.380005,276.100006,275.040009,275.670013,255.955338,1432400
2019-09-17,275.459991,276.480011,275.339996,276.420013,256.651703,1789200
2019-09-18,276.000000,276.679993,273.950012,276.589996,256.809540,2028700
2019-09-19,277.000000,277.980011,276.230011,276.529999,256.753754,2267900
2019-09-20,277.179993,277.410004,274.500000,275.049988,255.379593,2052700
2019-09-23,274.589996,275.899994,274.329987,275.239990,255.556030,1286400
2019-09-24,276.309998,276.679993,272.059998,272.959991,253.439102,5124900
2019-09-25,273.079987,275.079987,271.600006,274.630005,254.989639,2649200
2019-09-26,273.339996,273.549988,271.350006,272.790009,254.486847,2355000
2019-09-27,273.559998,273.589996,269.720001,271.260010,253.059494,2836500
2019-09-30,271.820007,273.269989,271.790009,272.600006,254.309601,2735200
2019-10-01,273.440002,274.079987,269.089996,269.320007,251.249634,3696000
2019-10-02,267.730011,267.730011,263.250000,264.570007,246.818390,4463500
2019-10-03,264.350006,266.730011,261.589996,266.670013,248.777435,2988800
2019-10-04,267.450012,270.559998,267.359985,270.369995,252.229187,1907800
2019-10-07,269.559998,271.160004,268.899994,269.209991,251.147018,1821900
2019-10-08,267.279999,268.019989,264.959991,265.029999,247.247498,2153100
2019-10-09,267.040009,268.440002,266.390015,267.500000,249.551788,1921200
2019-10-10,267.420013,270.200012,267.250000,269.320007,251.249634,1559300
2019-10-11,272.100006,274.350006,271.940002,272.130005,253.871109,2806500
2019-10-14,271.790009,272.450012,271.480011,271.880005,253.637894,1215500
2019-10-15,272.869995,275.250000,272.769989,274.510010,256.091431,1783800
2019-10-16,274.070007,274.730011,273.619995,274.079987,255.690277,1150800
2019-10-17,275.239990,275.720001,274.190002,274.820007,256.380707,3100600
2019-10-18,274.359985,274.970001,272.809998,273.690002,255.326401,1152200
2019-10-21,275.049988,275.720001,274.570007,275.600006,257.108276,3017500
2019-10-22,276.089996,276.329987,274.519989,274.630005,256.203308,1601500
2019-10-23,274.410004,275.480011,274.179993,275.440002,256.959045,1296500
2019-10-24,276.380005,276.510010,275.049988,275.890015,257.378845,2220600
2019-10-25,275.329987,277.540009,275.279999,277.040009,258.451660,5500900
2019-10-28,278.220001,279.070007,278.220001,278.649994,259.953644,1795900
2019-10-29,278.320007,279.429993,278.179993,278.470001,259.785706,1599200
2019-10-30,278.690002,279.690002,277.380005,279.450012,260.700012,1811300
2019-10-31,279.350006,279.350006,277.149994,278.549988,259.860352,2312100
2019-11-01,280.049988,281.209991,279.910004,281.200012,262.332611,2361900
2019-11-04,282.790009,282.899994,281.959991,282.320007,263.377380,3797500
2019-11-05,282.579987,282.820007,281.709991,281.959991,263.041565,2995600
2019-11-06,282.040009,282.339996,281.119995,282.109985,263.181488,1457200
2019-11-07,283.459991,284.230011,282.579987,283.109985,264.114410,2689600
2019-11-08,282.739990,283.799988,282.000000,283.799988,264.758118,2328700
2019-11-11,282.429993,283.369995,282.239990,283.250000,264.244995,1123700
2019-11-12,283.579987,284.720001,283.029999,283.809998,264.767487,1737600
2019-11-13,282.829987,284.320007,282.589996,283.929993,264.879395,1721400
2019-11-14,283.640015,284.399994,282.989990,284.309998,265.233917,2244000
2019-11-15,285.640015,286.429993,285.000000,286.429993,267.211609,1892400
2019-11-18,286.179993,286.850006,285.709991,286.609985,267.379547,2278500
2019-11-19,287.239990,287.239990,285.880005,286.470001,267.248993,3212500
2019-11-20,285.910004,286.420013,283.890015,285.459991,266.306732,2816300
2019-11-21,285.519989,285.640015,284.170013,285.019989,265.896210,2307200
2019-11-22,285.750000,285.859985,284.600006,285.649994,266.483948,1266500
2019-11-25,286.600006,287.839996,286.570007,287.820007,268.508331,2040300
2019-11-26,287.910004,288.679993,287.570007,288.399994,269.049438,1795700
2019-11-27,289.059998,289.779999,288.760010,289.760010,270.318176,1631500
2019-11-29,289.250000,289.480011,288.480011,288.649994,269.282623,1988500
2019-12-02,289.029999,289.029999,285.839996,286.299988,267.090393,4416100
2019-12-03,283.519989,284.429993,282.100006,284.290009,265.215210,3236000
2019-12-04,285.410004,286.700012,285.070007,286.109985,266.913025,3188800
2019-12-05,286.829987,286.829987,285.290009,286.640015,267.407593,1597200
2019-12-06,288.579987,289.649994,288.549988,289.190002,269.786530,1609400
2019-12-09,288.869995,289.519989,288.269989,288.309998,268.965515,1478900
2019-12-10,288.309998,288.940002,287.350006,288.040009,268.713654,1822700
2019-12-11,288.450012,289.079987,288.079987,288.790009,269.413300,1835400
2019-12-12,288.850006,292.100006,288.609985,291.329987,271.782867,3276600
2019-12-13,291.089996,292.760010,290.299988,291.440002,271.885529,3519600
2019-12-16,293.260010,294.109985,293.220001,293.500000,273.807251,3141900
2019-12-17,293.989990,294.190002,293.500000,293.559998,273.863190,3658200
2019-12-18,294.019989,294.220001,293.570007,293.579987,273.881897,3294400
2019-12-19,293.779999,294.880005,293.750000,294.799988,275.020020,2331600
2019-12-20,295.890015,296.760010,295.779999,296.299988,276.419464,4985600
2019-12-23,295.489990,295.529999,294.989990,295.160004,276.690277,2325200
2019-12-24,295.359985,295.399994,294.850006,295.160004,276.690277,1305900
2019-12-26,295.559998,296.690002,295.519989,296.670013,278.105743,2390300
2019-12-27,297.510010,297.510010,296.149994,296.670013,278.105743,2225400
2019-12-30,296.750000,296.839996,294.510010,295.040009,276.577820,2345400
2019-12-31,294.529999,295.989990,294.170013,295.799988,277.290283,2512700
2020-01-02,297.290009,298.450012,296.339996,298.420013,279.746307,3142400
2020-01-03,295.220001,297.359985,295.040009,296.239990,277.702759,3247900
2020-01-06,294.420013,297.420013,294.350006,297.350006,278.743317,2777100
2020-01-07,296.820007,297.269989,296.059998,296.529999,277.974579,2251800
2020-01-08,296.709991,299.309998,296.470001,298.059998,279.408783,3719500
2020-01-09,299.730011,300.190002,299.089996,300.119995,281.339966,2168500
2020-01-10,300.739990,300.859985,298.790009,299.260010,280.533783,3666800
2020-01-13,299.910004,301.320007,299.480011,301.239990,282.389832,2728000
2020-01-14,300.890015,301.910004,300.320007,300.839996,282.014893,2620100
2020-01-15,300.809998,302.299988,300.690002,301.510010,282.642975,2822300
2020-01-16,302.940002,304.040009,302.709991,304.029999,285.005249,2582600
2020-01-17,304.769989,305.200012,304.200012,305.059998,285.970825,2218000
2020-01-21,304.079987,305.220001,304.000000,304.429993,285.380219,2757900
2020-01-22,305.309998,305.920013,304.320007,304.510010,285.455231,2765300
2020-01-23,303.839996,304.970001,302.660004,304.809998,285.736481,2673100
2020-01-24,305.420013,305.519989,300.809998,302.029999,283.130402,3448200
2020-01-27,296.839996,298.730011,296.450012,297.230011,278.630768,4302000
2020-01-28,298.700012,301.220001,298.220001,300.450012,281.649323,3562500
2020-01-29,301.779999,301.940002,299.920013,300.149994,281.368011,2739400
2020-01-30,298.040009,301.290009,297.299988,301.089996,282.249237,4432700
2020-01-31,300.440002,300.600006,294.720001,295.690002,277.187134,6184700
2020-02-03,297.119995,299.670013,297.029999,297.839996,279.202515,3205200
2020-02-04,301.500000,303.230011,301.160004,302.429993,283.505402,2292800
2020-02-05,305.399994,306.079987,303.869995,305.850006,286.711365,3049900
2020-02-06,306.799988,307.079987,305.809998,306.890015,287.686279,1925500
2020-02-07,305.829987,306.589996,304.739990,305.329987,286.223877,2249000
2020-02-10,304.390015,307.559998,304.350006,307.519989,288.276886,2246900
2020-02-11,308.929993,309.690002,307.609985,308.079987,288.801788,2438800
2020-02-12,309.559998,310.269989,309.170013,310.059998,290.657928,2115800
2020-02-13,308.600006,310.720001,308.359985,309.760010,290.376740,2043400
2020-02-14,310.109985,310.329987,309.000000,310.279999,290.864136,1637000
2020-02-18,309.239990,309.820007,308.029999,309.429993,290.067352,3000300
2020-02-19,310.420013,311.589996,310.119995,310.920013,291.464142,2257500
2020-02-20,310.350006,311.190002,306.670013,309.700012,290.320496,4617300
2020-02-21,308.299988,308.579987,305.619995,306.489990,287.311340,2678000
2020-02-24,296.959991,299.380005,295.170013,296.239990,277.702759,7097000
2020-02-25,297.730011,298.230011,286.359985,287.339996,269.359619,8465800
2020-02-26,288.609985,292.279999,285.480011,286.070007,268.169098,10233700
2020-02-27,280.570007,284.480011,273.359985,273.390015,256.282532,14897000
2020-02-28,265.320007,272.920013,262.250000,271.739990,254.735809,23179600
2020-03-02,274.000000,284.040009,270.489990,283.869995,266.106781,12428600
2020-03-03,284.339996,288.320007,273.359985,276.040009,258.766754,9805900
2020-03-04,281.230011,287.649994,278.700012,287.480011,269.490875,5253900
2020-03-05,280.299988,283.410004,275.609985,277.850006,260.463470,6220000
2020-03-06,269.320007,274.459991,266.600006,273.190002,256.095062,6669100
2020-03-09,253.889999,260.989990,251.149994,252.110001,236.334183,16425900
2020-03-10,260.480011,263.809998,250.000000,263.809998,248.462967,10879100
2020-03-11,256.660004,257.720001,247.619995,250.729996,236.143921,11480100
2020-03-12,234.940002,243.679993,225.809998,226.479996,213.304688,24669300
2020-03-13,240.660004,247.779999,228.100006,247.639999,233.233704,19533600
2020-03-16,222.850006,234.770004,218.139999,218.570007,205.854828,17271500
2020-03-17,223.750000,233.949997,216.600006,232.880005,219.332321,15115500
2020-03-18,216.080002,224.740005,208.309998,220.149994,207.342880,20177500
2020-03-19,218.429993,226.000000,212.110001,220.339996,207.521866,12441200
2020-03-20,222.800003,224.559998,210.050003,210.740005,198.480331,11533200
2020-03-23,209.630005,210.779999,200.550003,204.270004,192.386719,14128200
2020-03-24,216.389999,224.300003,214.830002,223.750000,210.733490,13160800
2020-03-25,225.000000,235.509995,220.320007,226.619995,213.436493,11876400
2020-03-26,229.270004,241.440002,228.850006,240.240005,226.264175,12411100
2020-03-27,232.699997,239.639999,230.660004,232.860001,219.313477,11170600
2020-03-30,234.919998,241.100006,232.970001,240.389999,226.405457,8727800
2020-03-31,239.449997,241.940002,235.440002,236.820007,223.043167,10386300
2020-04-01,227.919998,231.050003,224.130005,226.149994,212.993835,13710100
2020-04-02,225.330002,232.179993,224.720001,231.440002,217.976120,6547000
2020-04-03,230.429993,232.710007,225.339996,228.020004,214.755051,5490200
2020-04-06,236.960007,245.300003,235.929993,243.529999,229.362778,7624000
2020-04-07,251.919998,252.800003,243.460007,243.660004,229.485229,12936600
2020-04-08,246.240005,253.050003,244.050003,251.929993,237.274124,6958600
2020-04-09,255.119995,258.390015,253.139999,255.669998,240.796539,8812600
2020-04-13,254.639999,254.949997,249.380005,253.190002,238.460815,7666400
2020-04-14,258.239990,261.630005,257.209991,260.920013,245.741150,6631100
2020-04-15,255.080002,256.899994,253.110001,255.240005,240.391571,4888900
2020-04-16,256.510010,257.299988,253.399994,256.529999,241.606552,6165700
2020-04-17,262.309998,264.000000,259.500000,263.609985,248.274597,6738800
2020-04-20,259.649994,263.100006,258.579987,258.859985,243.800964,6498700
2020-04-21,254.250000,255.490005,250.000000,250.949997,236.351120,6526100
2020-04-22,255.830002,258.230011,254.479996,256.470001,241.550003,5626800
2020-04-23,257.750000,260.899994,256.200012,256.420013,241.502945,7665400
2020-04-24,258.000000,260.700012,255.940002,260.140015,245.006531,4768200
2020-04-27,262.010010,264.910004,261.570007,263.899994,248.547745,3892200
2020-04-28,267.480011,267.790009,262.299988,262.679993,247.398758,5849500
2020-04-29,267.980011,271.000000,266.910004,269.450012,253.774994,6773100
2020-04-30,268.079987,268.579987,265.230011,267.100006,251.561646,7386600
2020-05-01,262.140015,262.850006,258.739990,259.820007,244.705154,4790700
2020-05-04,257.920013,260.899994,256.529999,260.640015,245.477493,4128900
2020-05-05,263.450012,265.809998,262.600006,263.040009,247.737839,4437200
2020-05-06,264.709991,265.109985,261.140015,261.269989,246.070740,3021400
2020-05-07,264.450012,266.299988,263.899994,264.359985,248.980988,3410200
2020-05-08,267.529999,269.140015,266.380005,268.779999,253.143845,3201100
2020-05-11,266.779999,270.200012,266.429993,268.820007,253.181580,3469300
2020-05-12,269.980011,270.399994,263.329987,263.410004,248.086273,5159900
2020-05-13,262.869995,263.899994,256.359985,258.739990,243.687927,5617500
2020-05-14,256.329987,262.000000,253.970001,261.859985,246.626434,7737600
2020-05-15,259.540009,263.109985,258.559998,263.040009,247.737839,3385900
2020-05-18,269.320007,272.700012,269.059998,271.079987,255.310104,6759200
2020-05-19,270.609985,272.250000,268.339996,268.519989,252.898987,4921100
2020-05-20,271.920013,273.790009,271.690002,272.899994,257.024231,4896200
2020-05-21,272.799988,273.589996,269.950012,270.940002,255.178177,3581300
2020-05-22,270.760010,271.720001,269.500000,271.549988,255.752762,2296400
2020-05-26,277.529999,277.739990,274.549988,275.040009,259.039764,4911800
2020-05-27,277.779999,279.049988,272.859985,279.049988,262.816437,5152400
2020-05-28,280.029999,282.040009,277.809998,278.500000,262.298462,4630600
2020-05-29,278.029999,280.350006,275.359985,279.750000,263.475708,7049300
2020-06-01,279.070007,281.489990,278.570007,280.970001,264.624725,3888200
2020-06-02,281.790009,283.279999,280.459991,283.279999,266.800354,4343900
2020-06-03,285.200012,287.929993,284.929993,287.019989,270.322815,5568100
2020-06-04,286.000000,287.750000,284.200012,286.290009,269.635193,3818600
2020-06-05,291.630005,295.380005,291.609985,293.609985,276.529419,6015500
2020-06-08,294.429993,297.320007,293.880005,297.170013,279.882385,5559700
2020-06-09,294.489990,296.390015,293.630005,295.059998,277.894989,4686400
2020-06-10,295.529999,296.390015,292.589996,293.220001,276.162109,5602600
2020-06-11,286.359985,286.920013,275.799988,276.320007,260.245209,7748200
2020-06-12,283.350006,284.149994,274.500000,279.649994,263.381561,6232200
2020-06-15,273.910004,283.350006,272.769989,282.200012,265.783203,4431400
2020-06-16,290.049988,290.200012,282.829987,287.720001,270.982056,5295000
2020-06-17,288.730011,289.019989,285.880005,286.399994,269.738861,2662800
2020-06-18,284.970001,287.119995,284.549988,286.660004,269.983795,2756300
2020-06-19,290.040009,290.269989,283.670013,284.970001,268.392029,3479500
2020-06-22,284.350006,287.190002,283.260010,286.859985,270.172119,2518000
2020-06-23,289.510010,290.429993,287.760010,288.160004,271.396393,2503600
2020-06-24,286.079987,286.700012,278.970001,280.790009,264.455200,4532300
2020-06-25,280.260010,284.100006,278.220001,283.760010,267.252502,3897400
2020-06-26,282.720001,282.920013,276.519989,277.109985,260.989288,4479000
2020-06-29,276.890015,279.720001,274.720001,279.700012,264.798004,3464600
2020-06-30,279.290009,284.950012,279.149994,283.429993,268.329224,5215700
2020-07-01,284.369995,286.510010,283.950012,285.369995,270.165833,3712600
2020-07-02,288.760010,290.049988,286.179993,286.809998,271.529144,3661100
2020-07-06,290.670013,291.579987,289.899994,291.260010,275.742065,3573800
2020-07-07,289.670013,291.679993,287.890015,288.239990,272.882965,3420300
2020-07-08,289.000000,290.549988,287.290009,290.380005,274.908966,2434200
2020-07-09,291.019989,291.299988,285.410004,288.899994,273.507751,3164600
2020-07-10,288.720001,292.010010,287.339996,291.799988,276.253204,2712400
2020-07-13,294.100006,296.450012,288.609985,289.160004,273.753906,3657900
2020-07-14,287.790009,293.320007,286.630005,293.029999,277.417694,4053100
2020-07-15,296.190002,296.750000,293.350006,295.630005,279.879211,6601400
2020-07-16,293.799988,295.109985,293.149994,294.769989,279.065033,3082900
2020-07-17,295.720001,296.350006,293.750000,295.549988,279.803436,2246000
2020-07-20,295.329987,298.679993,294.600006,298.010010,282.132446,2539900
2020-07-21,299.859985,300.350006,297.660004,298.630005,282.719391,3305500
2020-07-22,298.220001,300.559998,298.109985,300.329987,284.328766,4121100
2020-07-23,299.929993,300.619995,295.380005,296.739990,280.930084,3487100
2020-07-24,294.859985,295.809998,293.299988,294.820007,279.112366,2851000
2020-07-27,295.480011,297.119995,294.739990,296.970001,281.147858,2253300
2020-07-28,296.179993,297.329987,294.790009,295.130005,279.405884,3135600
2020-07-29,296.000000,299.260010,295.899994,298.700012,282.785675,2370800
2020-07-30,295.739990,298.059998,293.670013,297.609985,281.753754,2951700
2020-07-31,299.450012,300.100006,295.239990,300.100006,284.111084,4460300
2020-08-03,301.649994,302.820007,301.130005,301.989990,285.900391,3767700
