Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-02-04 00:00:00-05:00,26.174602749198797,26.423427228968546,25.965066432826724,26.139680862426758,20889700,0.0,0.0
2019-02-11 00:00:00-05:00,26.192064060000924,27.798510788900707,26.192064060000924,27.719934463500977,33986300,0.0,0.0
2019-02-18 00:00:00-05:00,27.658820387005672,28.08400447455089,27.54532050826575,27.833433151245117,24076600,0.0,0.0
2019-02-25 00:00:00-05:00,28.042967811622677,29.02517017268061,27.623895203897124,28.339811325073242,46554900,0.0,0.0
2019-03-04 00:00:00-05:00,28.39219956168369,28.540619668383407,27.139344555894723,27.536592483520508,30250600,0.0,0.0
2019-03-11 00:00:00-04:00,27.71993584071126,29.09065366151326,27.658821287974355,29.081924438476562,41358900,0.0,0.0
2019-03-18 00:00:00-04:00,29.10810974698191,29.300185921168715,27.63262322050723,27.789775848388672,27422200,0.0,0.0
2019-03-25 00:00:00-04:00,27.754858490480597,28.130278348212908,27.169902316507454,27.850894927978516,26624500,0.0,0.0
2019-04-01 00:00:00-04:00,28.016780364162987,28.636658466806843,27.99931858698371,28.2088565826416,23142100,0.0,0.0
2019-04-08 00:00:00-04:00,28.243771850758506,29.029535033486106,28.077889992401733,28.811267852783203,83456300,0.0,0.0
2019-04-15 00:00:00-04:00,28.88984893322056,29.500997806028238,28.121547397962527,29.108116149902344,18005600,0.0,0.0
2019-04-22 00:00:00-04:00,28.924775186748327,30.033573150634766,28.73095377366982,30.033573150634766,22767600,0.0,0.0
2019-04-29 00:00:00-04:00,30.059760334313083,30.443909423742824,29.710531467200003,29.981184005737305,17229100,0.21,0.0
2019-05-06 00:00:00-04:00,29.595677473062793,30.755258560180664,29.477085399855223,30.755258560180664,22515900,0.0,0.0
2019-05-13 00:00:00-04:00,30.24575567868051,31.001241246895834,29.79773360864547,30.667421340942383,25499300,0.0,0.0
2019-05-20 00:00:00-04:00,30.649844782294217,31.18571249084818,30.30724171645809,30.57956886291504,22897900,0.0,0.0
2019-05-27 00:00:00-04:00,30.351158175901734,30.99244130365892,29.490257400922246,29.542966842651367,23959800,0.0,0.0
2019-06-03 00:00:00-04:00,29.516620531575686,30.272106032333124,28.923653351688323,29.674745559692383,51304500,0.0,0.0
2019-06-10 00:00:00-04:00,30.034914436547876,30.267712005650917,29.270645804532368,29.82408332824707,32136900,0.0,0.0
2019-06-17 00:00:00-04:00,29.87679115575678,30.55321409024063,29.55175789020748,30.140335083007812,25061700,0.0,0.0
2019-06-24 00:00:00-04:00,30.166687493454745,30.482937518547136,29.692312455816165,30.456581115722656,26247800,0.0,0.0
2019-07-01 00:00:00-04:00,30.69376952805256,31.387762286529973,30.544431095800597,31.282346725463867,18541300,0.0,0.0
2019-07-08 00:00:00-04:00,31.089079448671296,31.730362696975536,30.98366389649662,31.589807510375977,21210700,0.0,0.0
2019-07-15 00:00:00-04:00,31.589811724856293,31.84017578911037,30.73769725851986,30.790403366088867,22760600,0.0,0.0
2019-07-22 00:00:00-04:00,30.91339454761609,32.38659219061708,30.83433202033928,32.15203857421875,21009400,0.0,0.0
2019-07-29 00:00:00-04:00,32.090542434398955,32.24866747202479,30.4390194764635,30.799192428588867,17379300,0.22,0.0
2019-08-05 00:00:00-04:00,30.469610318673936,31.371235365738386,29.04557369712548,31.167924880981445,23273000,0.0,0.0
2019-08-12 00:00:00-04:00,30.81434899653368,30.9204215410422,28.684039900735858,29.55030632019043,27318900,0.0,0.0
2019-08-19 00:00:00-04:00,29.877362693844116,30.036473182723736,27.74705378382822,27.888484954833984,21081700,0.0,0.0
2019-08-26 00:00:00-04:00,28.197868074191287,28.816629065353464,27.587945056537826,28.330459594726562,21692500,0.0,0.0
2019-09-02 00:00:00-04:00,28.07411838947945,29.79781166204507,27.827498108445837,29.064138412475586,17765000,0.0,0.0
2019-09-09 00:00:00-04:00,29.355839758923594,30.319340833861382,29.338160437953963,30.213268280029297,20886600,0.0,0.0
2019-09-16 00:00:00-04:00,29.930400848388672,30.500546208703845,29.56798325950443,29.930400848388672,19605200,0.0,0.0
2019-09-23 00:00:00-04:00,29.682902633510015,30.39005862415055,29.45307482906075,29.718257904052734,20074200,0.0,0.0
2019-09-30 00:00:00-04:00,29.797811461800723,30.443091477153153,27.897328370259554,28.85198974609375,22319300,0.0,0.0
2019-10-07 00:00:00-04:00,28.912097677937876,29.718255093837726,27.755896140879997,29.205568313598633,22136700,0.0,0.0
2019-10-14 00:00:00-04:00,29.09948381673568,30.885054105313124,29.02876993119969,30.31049156188965,26167900,0.0,0.0
2019-10-21 00:00:00-04:00,30.637554172939538,31.300513368867527,30.549160962276407,31.194440841674805,25300300,0.0,0.0
2019-10-28 00:00:00-04:00,31.38007375258925,31.839725941772468,30.938100882834473,31.592222213745117,22673000,0.22,0.0
2019-11-04 00:00:00-05:00,32.02121814420445,33.1997775461856,31.923374990313803,32.85732650756836,25146400,0.0,0.0
2019-11-11 00:00:00-05:00,32.65274692605503,33.12417272293453,32.332534201560385,32.955169677734375,17253300,0.0,0.0
2019-11-18 00:00:00-05:00,32.83953340419244,33.124169548872125,32.30762582241842,32.821746826171875,17952300,0.0,0.0
2019-11-25 00:00:00-05:00,32.90179996722347,33.43548552765596,32.83953337185263,33.2753791809082,15192100,0.0,0.0
2019-12-02 00:00:00-05:00,33.44437644449821,33.862432252808624,32.163529154454764,33.586692810058594,24284200,0.0,0.0
2019-12-09 00:00:00-05:00,33.58670016217755,33.96028282423182,32.83953823115956,33.524436950683594,22886900,0.0,0.0
2019-12-16 00:00:00-05:00,33.71122653431995,33.898016149719396,32.243586086260954,32.6794319152832,42259000,0.0,0.0
2019-12-23 00:00:00-05:00,32.70611633696359,32.71500962668805,32.185772364279735,32.27916717529297,9723900,0.0,0.0
2019-12-30 00:00:00-05:00,32.39480028762208,32.39924862949366,31.620955063409987,31.745481491088867,12787800,0.0,0.0
2020-01-06 00:00:00-05:00,31.434158225505673,31.887790592924976,31.274051885689474,31.54979133605957,21823600,0.0,0.0
2020-01-13 00:00:00-05:00,31.603165362176142,31.994538016081936,31.176216152262217,31.8077449798584,27734400,0.0,0.0
2020-01-20 00:00:00-05:00,31.638738643221778,32.399242081202566,28.850226037292217,29.02367401123047,35627500,0.0,0.0
2020-01-27 00:00:00-05:00,28.534465411834404,29.592943364322775,28.19646270872677,28.827991485595703,32291900,0.0,0.0
2020-02-03 00:00:00-05:00,29.041469997354685,29.939841653752197,28.66343897745946,29.521785736083984,31539500,0.22,0.0
2020-02-10 00:00:00-05:00,29.59199939657119,30.433649996298804,29.59199939657119,30.218759536743164,34576500,0.0,0.0
2020-02-17 00:00:00-05:00,30.084453760437178,30.3978355506808,29.55171052348881,29.84270668029785,21391300,0.0,0.0
2020-02-24 00:00:00-05:00,28.813025847906285,29.1622198313756,25.133052177989217,26.05528450012207,56347900,0.0,0.0
2020-03-02 00:00:00-05:00,26.216454299381216,27.46101900635906,24.85101263708215,25.294221878051758,50363000,0.0,0.0
2020-03-09 00:00:00-04:00,23.360218593260644,23.655690816658392,19.38477273572231,21.60529136657715,65203300,0.0,0.0
2020-03-16 00:00:00-04:00,17.459728452436188,17.91636770920322,10.878753540345736,12.00692081451416,76423200,0.0,0.0
2020-03-23 00:00:00-04:00,11.890521440827044,17.782060829860388,10.968289953236498,15.310837745666504,71423400,0.0,0.0
2020-03-30 00:00:00-04:00,15.167580124739922,15.221301888519863,11.621911267366398,11.863661766052246,52694900,0.0,0.0
2020-04-06 00:00:00-04:00,12.821707011537839,16.940412207145116,12.687401760027761,15.7764310836792,50000100,0.0,0.0
2020-04-13 00:00:00-04:00,15.955501117977413,16.1345758907791,12.553094097014164,13.985686302185059,52478200,0.0,0.0
2020-04-20 00:00:00-04:00,13.555912458988256,15.234731637079447,12.991828825774855,15.194439888000488,52917800,0.0,0.0
2020-04-27 00:00:00-04:00,15.373510511998138,19.143019241937115,15.283973126506146,16.573307037353516,55595400,0.22,0.0
2020-05-04 00:00:00-04:00,16.25257826440995,17.520188426147975,15.627826888052926,16.859220504760742,35093900,0.0,0.0
2020-05-11 00:00:00-04:00,16.460827612380893,16.506098723942422,13.735464903407504,14.975913047790527,44031800,0.0,0.0
2020-05-18 00:00:00-04:00,15.980947074719554,16.682659718025064,15.600663837569511,16.16203498840332,33581300,0.0,0.0
2020-05-25 00:00:00-04:00,17.203285059093627,20.227441623429716,17.112741108123007,18.44373321533203,41089500,0.0,0.0
2020-06-01 00:00:00-04:00,18.534273141854474,24.899488446415237,18.280752182941278,23.106725692749023,50328100,0.0,0.0
2020-06-08 00:00:00-04:00,24.365285635941692,24.44677502418088,19.910539895789437,21.522216796875,44361900,0.0,0.0
2020-06-15 00:00:00-04:00,20.56245327472062,23.55039348053213,20.401286102706763,21.522216796875,54890200,0.0,0.0
2020-06-22 00:00:00-04:00,21.304911525613203,22.192238467100978,19.231462079155126,19.367277145385742,50171600,0.0,0.0
2020-06-29 00:00:00-04:00,19.6841802384081,20.66657928655507,19.308425161970483,19.79283332824707,23175200,0.0,0.0
2020-07-06 00:00:00-04:00,20.354202831618647,20.70732408007589,19.0503761091039,20.426637649536133,24998000,0.0,0.0
2020-07-13 00:00:00-04:00,20.76165381698426,21.848176297968717,20.0554129091074,21.015174865722656,32287800,0.0,0.0
2020-07-20 00:00:00-04:00,20.960842688955694,21.585594001612318,19.620797846807587,21.33207130432129,34690800,0.0,0.0
2020-07-27 00:00:00-04:00,21.187206386811834,21.55843508455945,19.824525688052773,20.037302017211914,25424600,0.22,0.0
2020-08-03 00:00:00-04:00,20.38477743704363,21.655399322509766,20.14710891238955,21.655399322509766,25283400,0.0,0.0
2020-08-10 00:00:00-04:00,21.69196649176868,23.881274147890288,21.673683758182555,22.78890609741211,26976500,0.0,0.0
2020-08-17 00:00:00-04:00,22.670070744797446,22.74319993777276,21.62797930901484,21.856508255004883,21280400,0.0,0.0
2020-08-24 00:00:00-04:00,22.030191664352618,23.70302354928458,21.874791904832705,23.565906524658203,21054700,0.0,0.0
2020-08-31 00:00:00-04:00,23.55675935283211,24.21492195499017,22.295278852607744,23.922405242919922,31176200,0.0,0.0
2020-09-07 00:00:00-04:00,23.410505421781764,24.306338457708907,22.981785251293598,23.57504653930664,17454100,0.0,0.0
2020-09-14 00:00:00-04:00,23.776148394595506,25.517539344957562,23.776148394595506,24.891368865966797,28061500,0.0,0.0
2020-09-21 00:00:00-04:00,23.858419335703495,24.214923889071507,22.121599911411238,22.980867385864258,26063400,0.0,0.0
2020-09-28 00:00:00-04:00,23.62989083660809,25.229593287433087,23.104273619636384,25.10161590576172,21824300,0.0,0.0
2020-10-05 00:00:00-04:00,25.485544281521328,26.957271077917074,24.836522988413442,26.363096237182617,23792900,0.0,0.0
2020-10-12 00:00:00-04:00,26.673894078076685,27.300062789762592,25.70493200879426,26.85671615600586,16265400,0.0,0.0
2020-10-19 00:00:00-04:00,27.066966421958814,27.409759809294513,24.502871605721804,25.366710662841797,36099500,0.0,0.0
2020-10-26 00:00:00-04:00,24.927936138971628,24.94621887184709,22.36841107314024,22.87117576599121,24034300,0.22,0.0
2020-11-02 00:00:00-05:00,23.52234730466864,25.60164455889737,23.217138281847607,24.711833953857422,21589200,0.0,0.0
2020-11-09 00:00:00-05:00,27.653281307252175,28.584585764165052,26.325480701890452,27.680944442749023,30845500,0.0,0.0
2020-11-16 00:00:00-05:00,28.58458595510108,29.064069754508743,27.035485531620655,27.155357360839844,21616800,0.0,0.0
2020-11-23 00:00:00-05:00,27.736267609741695,29.49744670005936,27.514967812703997,28.667572021484375,13425500,0.0,0.0
2020-11-30 00:00:00-05:00,29.137833770391204,30.46563426672442,28.063605839720193,30.40108871459961,23237900,0.0,0.0
2020-12-07 00:00:00-05:00,30.27199844181412,30.52556925570663,29.389562230904712,29.755630493164062,22943600,0.0,0.0
2020-12-14 00:00:00-05:00,30.19822811430838,30.73303811738948,29.174715087181113,29.82939338684082,22518800,0.0,0.0
2020-12-21 00:00:00-05:00,30.15213529963143,31.719678168673838,29.792523247977265,31.3139591217041,14128800,0.0,0.0
2020-12-28 00:00:00-05:00,31.50758638430588,32.070057790657856,30.843688764117452,32.00551223754883,9069100,0.0,0.0
2021-01-04 00:00:00-05:00,32.27292280463036,34.51358601217797,31.415384860138346,33.72981643676758,34532400,0.0,0.0
2021-01-11 00:00:00-05:00,33.17656233793798,36.13184150397497,32.826169639627665,35.749176025390625,34667200,0.0,0.0
2021-01-18 00:00:00-05:00,36.58827374446599,37.519576536439196,34.273842178102925,34.45825958251953,26155900,0.0,0.0
2021-01-25 00:00:00-05:00,34.08020247632835,34.11708665744791,30.806807027553525,31.028108596801758,44990700,0.0,0.0
2021-02-01 00:00:00-05:00,31.93174925375127,34.87319404514833,31.341616438201807,34.384490966796875,34338000,0.22,0.0
2021-02-08 00:00:00-05:00,34.83647376760882,35.22148492076574,34.16850649046666,34.46538162231445,24556900,0.0,0.0
2021-02-15 00:00:00-05:00,34.75297595070287,35.5461894919578,33.815964518872825,35.32817459106445,18949800,0.0,0.0
2021-02-22 00:00:00-05:00,35.20756861641908,37.66606596488012,35.19828927806426,35.88481521606445,35908700,0.0,0.0
2021-03-01 00:00:00-05:00,36.608447780737706,37.93974970821501,35.031296473053764,37.20219802856445,35046600,0.0,0.0
2021-03-08 00:00:00-05:00,37.582567969256495,40.115289296566885,36.75688384336307,39.61431121826172,30686100,0.0,0.0
2021-03-15 00:00:00-04:00,39.73491962641469,40.458552301620195,37.127981173358734,38.00933074951172,38403200,0.0,0.0
2021-03-22 00:00:00-04:00,37.90727267547145,38.853563299651164,35.476606683380425,38.33403015136719,40363200,0.0,0.0
2021-03-29 00:00:00-04:00,37.73100015925942,38.807176710287905,36.93778675093135,38.64945983886719,25062000,0.0,0.0
2021-04-05 00:00:00-04:00,39.113330655176654,39.976124999991825,38.43608412820899,39.70708084106445,30036100,0.0,0.0
2021-04-12 00:00:00-04:00,39.716365691468724,40.11529231655544,37.31353014133212,38.39897918701172,28933000,0.0,0.0
2021-04-19 00:00:00-04:00,38.33404192498331,38.463924367187865,35.85698910543068,37.740291595458984,27431300,0.0,0.0
2021-04-26 00:00:00-04:00,37.8516137140514,41.35845686849963,36.73833022913182,40.579158782958984,39607200,0.22,0.0
2021-05-03 00:00:00-04:00,41.293835860877515,42.869508122197416,40.19366115077424,42.794921875,33223400,0.0,0.0
2021-05-10 00:00:00-04:00,43.40095300375966,44.020967481854036,40.94886804934722,43.63404083251953,29633000,0.0,0.0
2021-05-17 00:00:00-04:00,43.36365614367279,43.96968589379699,41.526926554318784,43.09327697753906,23429400,0.0,0.0
2021-05-24 00:00:00-04:00,43.33568707281623,44.91135945581613,42.91612828543819,44.20277404785156,26496800,0.0,0.0
2021-05-31 00:00:00-04:00,44.813463879373295,46.84133079880171,44.813463879373295,46.42177200317383,25918500,0.0,0.0
2021-06-07 00:00:00-04:00,46.36582123096421,47.512612693149144,45.568661442249216,46.030174255371094,20557100,0.0,0.0
2021-06-14 00:00:00-04:00,45.93694467897198,46.86929589172164,42.491907232393025,43.01868438720703,29960800,0.0,0.0
2021-06-21 00:00:00-04:00,43.50350539299054,46.72011763660764,43.40094619536279,46.431087493896484,28866700,0.0,0.0
2021-06-28 00:00:00-04:00,46.272588339011605,46.3005577352478,44.463824840806865,45.7318229675293,25429100,0.0,0.0
2021-07-05 00:00:00-04:00,45.68521459179256,45.80175850656754,42.627103406221224,45.43347930908203,19705300,0.0,0.0
2021-07-12 00:00:00-04:00,44.985941681253756,46.51033420231988,43.41026956389563,43.56876754760742,26942700,0.0,0.0
2021-07-19 00:00:00-04:00,42.4406293441713,44.501124753921786,40.16569357362956,43.36365509033203,29895000,0.0,0.0
2021-07-26 00:00:00-04:00,43.345008298242426,45.48475256767448,43.09327305066733,43.83915328979492,25565200,0.22,0.0
2021-08-02 00:00:00-04:00,44.442409208567874,46.73243397579762,42.27882597034933,46.2688102722168,21711400,0.0,0.0
2021-08-09 00:00:00-04:00,45.9690906694469,48.68527348837555,45.31345910180736,48.52605056762695,17373100,0.0,0.0
2021-08-16 00:00:00-04:00,47.94534472191024,48.282526863470174,45.31345753244256,46.08148193359375,20730900,0.0,0.0
2021-08-23 00:00:00-04:00,46.48423653986562,48.802358885842445,46.38120824486128,48.65718460083008,16372900,0.0,0.0
2021-08-30 00:00:00-04:00,48.83513901300016,48.83513901300016,44.08649799284386,44.37685012817383,29240900,0.0,0.0
2021-09-06 00:00:00-04:00,44.27382575108332,44.96691938678108,42.36312881451762,44.320655822753906,28013900,0.0,0.0
2021-09-13 00:00:00-04:00,44.76086141353424,46.44676881782468,44.39089781425551,45.369659423828125,30405200,0.0,0.0
2021-09-20 00:00:00-04:00,43.852344393598976,47.46768136984742,43.37467198476075,47.04620361328125,21667100,0.0,0.0
2021-09-27 00:00:00-04:00,47.40211832940548,48.891337346749815,45.64127991771853,46.74648666381836,21652000,0.0,0.0
2021-10-04 00:00:00-04:00,46.774586462596254,47.598809273562026,45.650650488349214,46.78395462036133,21356400,0.0,0.0
2021-10-11 00:00:00-04:00,46.96190509386761,47.59411990230685,44.43772636556738,46.99937057495117,18939300,0.0,0.0
2021-10-18 00:00:00-04:00,46.83078059844451,49.16295504432525,45.63191375845393,46.072120666503906,33163800,0.0,0.0
2021-10-25 00:00:00-04:00,46.31564127286869,46.98532155732535,42.95319118851159,43.505794525146484,32162900,0.22,0.0
2021-11-01 00:00:00-04:00,44.06856035840856,46.48230779340015,44.06385419006614,46.28939437866211,24451900,0.0,0.0
2021-11-08 00:00:00-05:00,46.7316785497369,47.46568282551799,45.64008088252846,47.22101593017578,16234400,0.0,0.0
2021-11-15 00:00:00-05:00,47.36217114806112,48.072648156441325,44.703753409932105,45.056640625,20929800,0.0,0.0
2021-11-22 00:00:00-05:00,45.640081355139195,47.33393932665738,43.66391431999374,44.86843490600586,16375600,0.0,0.0
2021-11-29 00:00:00-05:00,45.348363606912194,45.705957030838,41.14194996370534,42.60995864868164,35553200,0.0,0.0
2021-12-06 00:00:00-05:00,43.53217038582131,45.54598334513603,43.2875034674539,45.04723358154297,22733000,0.0,0.0
2021-12-13 00:00:00-05:00,44.68963740797788,45.4001143990656,42.365285859248914,43.899169921875,39580500,0.0,0.0
2021-12-20 00:00:00-05:00,42.82639571164309,43.93681456185445,41.12783502585233,43.43806838989258,19604000,0.0,0.0
2021-12-27 00:00:00-05:00,43.49452904559718,44.33204750689676,42.845214237361425,43.654502868652344,18494600,0.0,0.0
2022-01-03 00:00:00-05:00,43.739197613977474,46.01649851826374,43.739197613977474,45.367183685302734,27209200,0.0,0.0
2022-01-10 00:00:00-05:00,45.9788511253795,47.239834890303385,44.49201796818753,45.800052642822266,22683600,0.0,0.0
2022-01-17 00:00:00-05:00,45.47069957325081,45.71537008441816,41.42425969931738,41.8006706237793,22020400,0.0,0.0
2022-01-24 00:00:00-05:00,40.76553300236346,44.275584260651044,37.43427665040257,38.977569580078125,46461100,0.0,0.0
2022-01-31 00:00:00-05:00,38.56351139568861,40.671425773893645,38.30943219007322,39.99388122558594,42998000,0.0,0.0
2022-02-07 00:00:00-05:00,40.02212143973903,42.87345309410506,40.02212143973903,41.20782470703125,28588200,0.22,0.0
2022-02-14 00:00:00-05:00,41.651428037131055,42.904565475356186,40.89954413107531,41.0650520324707,25951700,0.0,0.0
2022-02-21 00:00:00-05:00,40.90427748227146,41.32041218559453,37.24417320097878,40.847530364990234,25785800,0.0,0.0
2022-02-28 00:00:00-05:00,39.57074739114017,40.620545517240714,34.690607578625446,35.25806427001953,43139500,0.0,0.0
2022-03-07 00:00:00-05:00,34.823014911594115,35.551253304991164,31.92425082233461,33.139556884765625,41486400,0.0,0.0
2022-03-14 00:00:00-04:00,33.773217674063595,36.30786443950176,33.394914394444115,35.55125427246094,51907900,0.0,0.0
2022-03-21 00:00:00-04:00,35.44721832285034,36.128169250670425,34.07586041890231,34.681148529052734,31434900,0.0,0.0
2022-03-28 00:00:00-04:00,33.55568815626921,35.116199356215844,32.78016238392522,33.25304412841797,35199100,0.0,0.0
2022-04-04 00:00:00-04:00,33.631352084798614,34.98379420761749,32.86528233445317,34.652774810791016,34966600,0.0,0.0
2022-04-11 00:00:00-04:00,34.246095670858175,36.00994619618097,34.19880821713991,35.6552848815918,22877300,0.0,0.0
2022-04-18 00:00:00-04:00,35.88226975582458,39.603850827959064,35.74986342881223,35.920101165771484,35861700,0.0,0.0
2022-04-25 00:00:00-04:00,35.399929046745896,36.40243968254641,34.397418410945384,34.81355667114258,28866300,0.22,0.0
2022-05-02 00:00:00-04:00,35.263233852211954,38.416661765774144,34.77809249196069,36.19546890258789,37583500,0.0,0.0
2022-05-09 00:00:00-04:00,35.62471300604393,36.32864387346232,30.483146589882107,31.914794921875,39344900,0.0,0.0
2022-05-16 00:00:00-04:00,31.914798358036634,33.77926861095345,29.83629406731408,30.8779239654541,32749500,0.0,0.0
2022-05-23 00:00:00-04:00,31.66747124103009,34.378562927246094,30.8588974262,34.378562927246094,31637400,0.0,0.0
2022-05-30 00:00:00-04:00,34.24538816106936,35.38214450555866,33.59853053883629,33.71268081665039,21248600,0.0,0.0
2022-06-06 00:00:00-04:00,33.98854564917108,34.682965550739894,29.955200347759284,29.974225997924805,25425400,0.0,0.0
