Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2022-02-08 00:00:00-05:00,,,,,0,0.7,0.0
2022-02-09 00:00:00-05:00,364.15386962890625,369.0422169917471,358.61763290948926,364.7820778634522,320700,0.0,0.0
2022-02-10 00:00:00-05:00,363.02496337890625,366.0384813112325,357.39059131529297,358.08751863686564,259400,0.0,0.0
2022-02-11 00:00:00-05:00,371.0446472167969,371.99680002297583,359.99182618202434,364.3894031554357,370300,0.0,0.0
2022-02-14 00:00:00-05:00,363.51580810546875,374.3232305187744,361.3759279231061,370.88763152733037,314900,0.0,0.0
2022-02-15 00:00:00-05:00,374.81402587890625,375.09869817961845,364.95875650253953,364.95875650253953,237900,0.0,0.0
2022-02-16 00:00:00-05:00,367.8839416503906,375.4618926826456,363.9968151491338,374.18582502980274,207500,0.0,0.0
2022-02-17 00:00:00-05:00,367.9820861816406,371.93793162231356,361.9844966680784,364.9489468199772,146600,0.0,0.0
2022-02-18 00:00:00-05:00,365.1648864746094,374.09741910687416,360.0016628556269,368.3256384687478,225400,0.0,0.0
2022-02-22 00:00:00-05:00,366.28387451171875,371.4765446382835,359.7366221380882,363.37834816461566,225300,0.0,0.0
2022-02-23 00:00:00-05:00,361.6409606933594,370.6422128194768,361.1599564888178,367.7759585815152,182200,0.0,0.0
2022-02-24 00:00:00-05:00,370.0630798339844,371.1035730996335,348.9979590618963,352.0998176493946,248500,0.0,0.0
2022-02-25 00:00:00-05:00,372.3403625488281,373.7244215612921,364.6544210068519,370.38695900049225,182200,0.0,0.0
2022-02-28 00:00:00-05:00,374.41156005859375,378.6913502554616,369.2974340956524,369.2974340956524,281700,0.0,0.0
2022-03-01 00:00:00-05:00,372.89990234375,382.95147309096524,369.74894592487027,373.007863925459,285300,0.0,0.0
2022-03-02 00:00:00-05:00,371.5943298339844,373.10600155545376,363.9673119795532,373.08635039223947,193000,0.0,0.0
2022-03-03 00:00:00-05:00,354.04339599609375,372.03613646115275,349.94031616847855,371.9968640828655,377100,0.0,0.0
2022-03-04 00:00:00-05:00,361.5526123046875,362.858156709904,349.0863138130153,354.51455907564815,285100,0.0,0.0
2022-03-07 00:00:00-05:00,347.4764709472656,364.7722530041952,347.19182860038194,362.75998558580255,356200,0.0,0.0
2022-03-08 00:00:00-05:00,334.68621826171875,346.06295494992,333.9009505007078,345.27768718890906,293800,0.0,0.0
2022-03-09 00:00:00-05:00,342.028564453125,343.7659849479082,333.6751423338944,339.4469527315365,298800,0.0,0.0
2022-03-10 00:00:00-05:00,336.4923400878906,375.62874237186304,326.98063730762277,343.98195003341425,318600,0.0,0.0
2022-03-11 00:00:00-05:00,336.28619384765625,339.6727243541869,334.47022864786504,339.3586053016307,235400,0.0,0.0
2022-03-14 00:00:00-04:00,337.51324462890625,344.1881407083992,334.7353305978609,339.89852476258056,203300,0.0,0.0
2022-03-15 00:00:00-04:00,341.11572265625,344.453155657988,336.6886984061413,339.9279654462894,185400,0.0,0.0
2022-03-16 00:00:00-04:00,347.88873291015625,353.47403727273775,339.0936085006186,345.7292017141332,293300,0.0,0.0
2022-03-17 00:00:00-04:00,347.82000732421875,350.9316913143067,344.2371746862742,346.20037393512524,273000,0.0,0.0
2022-03-18 00:00:00-04:00,347.3291931152344,350.5586641334251,344.28622841443723,348.2322779129321,519100,0.0,0.0
2022-03-21 00:00:00-04:00,342.26416015625,349.3022428558628,338.9659996978174,346.7991457646169,294700,0.0,0.0
2022-03-22 00:00:00-04:00,345.9648132324219,348.7132803066079,336.4138377265476,342.3132612875493,369800,0.0,0.0
2022-03-23 00:00:00-04:00,340.2322692871094,350.3133177231376,335.46170896067486,343.99181304221565,303400,0.0,0.0
2022-03-24 00:00:00-04:00,347.0936584472656,349.4200449334863,338.20036759925864,340.4187625417911,219300,0.0,0.0
2022-03-25 00:00:00-04:00,345.4151306152344,352.09982213323946,345.17952631862175,352.09982213323946,267400,0.0,0.0
2022-03-28 00:00:00-04:00,353.12066650390625,353.14031766977604,344.8457882220797,346.9660471688763,254300,0.0,0.0
2022-03-29 00:00:00-04:00,350.7353515625,361.3071684969395,347.25068495614426,356.2224897455889,311000,0.0,0.0
2022-03-30 00:00:00-04:00,340.5267639160156,349.9403016763423,339.0936367063805,349.45932739742045,343200,0.0,0.0
2022-03-31 00:00:00-04:00,333.9402160644531,346.0237054735247,332.8800716570619,340.251894684078,431500,0.0,0.0
2022-04-01 00:00:00-04:00,333.1941833496094,339.3193555016777,326.54876458790756,334.9316039238093,338800,0.0,0.0
2022-04-04 00:00:00-04:00,339.1524963378906,343.9819497220376,334.7647448117821,335.1672042531349,406700,0.0,0.0
2022-04-05 00:00:00-04:00,301.9400634765625,326.21500406286304,300.3007788524681,324.34997068728984,929800,0.0,0.0
2022-04-06 00:00:00-04:00,282.5338134765625,301.4394322811954,278.55834688495463,295.913021470509,1001800,0.0,0.0
2022-04-07 00:00:00-04:00,281.9546813964844,289.26761096635187,274.288390322098,281.2283072220546,602300,0.0,0.0
2022-04-08 00:00:00-04:00,275.8883972167969,285.4884406646018,275.5350357191565,279.9424085934217,337600,0.0,0.0
2022-04-11 00:00:00-04:00,275.6724548339844,280.36450017928775,272.81599612592913,272.98288125479047,516000,0.0,0.0
2022-04-12 00:00:00-04:00,268.90924072265625,280.4233856432243,268.48713009930646,276.4871913491683,418700,0.0,0.0
2022-04-13 00:00:00-04:00,266.58282470703125,271.0098487965132,264.707995702103,267.9963306257119,688400,0.0,0.0
2022-04-14 00:00:00-04:00,260.5656433105469,271.82459267730866,260.4183793958178,269.4589338876284,330900,0.0,0.0
2022-04-18 00:00:00-04:00,252.38890075683594,260.54599156632185,251.54473942489085,259.34843877827467,438100,0.0,0.0
