Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-28 00:00:00-05:00,61.258625868280234,61.2938631574148,60.66841639713412,61.08243942260742,825700,0.0,0.0
2019-02-04 00:00:00-05:00,60.985544953091456,62.06906302468825,60.703653362344866,61.89288330078125,3923300,0.0,0.0
2019-02-11 00:00:00-05:00,61.76074796903056,63.32877043424652,61.7166996756286,63.09092712402344,4125300,0.0,0.0
2019-02-18 00:00:00-05:00,63.27591140613007,73.72352840135623,62.42142567954732,73.17736053466797,14160800,0.0,0.0
2019-02-25 00:00:00-05:00,73.11571031832115,75.31799074959588,73.00999843812241,74.60445404052734,6314300,0.0,0.0
2019-03-04 00:00:00-05:00,74.7718127295385,74.78943473428214,72.49025373550649,72.83380889892578,5907000,0.0,0.0
2019-03-11 00:00:00-04:00,72.90427725339399,74.75419106486312,72.64000097140195,73.33592224121094,8050800,0.53,0.0
2019-03-18 00:00:00-04:00,73.85512101506231,75.31786337420255,73.63349358984507,74.094482421875,5241800,0.0,0.0
2019-03-25 00:00:00-04:00,74.00583139877581,76.86038689998531,73.77533698713903,76.55010986328125,6384900,0.0,0.0
2019-04-01 00:00:00-04:00,76.86038861322373,78.9880132550274,76.82493417698052,78.16355895996094,5070600,0.0,0.0
2019-04-08 00:00:00-04:00,78.16354227652182,79.53763472951998,77.8355380847901,78.85501861572266,4195600,0.0,0.0
2019-04-15 00:00:00-04:00,78.96140611088792,78.97913332610551,75.76997305275836,76.70967102050781,4714400,0.0,0.0
2019-04-22 00:00:00-04:00,76.63875637805691,77.60505541158837,75.49516488383799,76.06253051757812,3823200,0.0,0.0
2019-04-29 00:00:00-04:00,76.13342723630848,76.65647131582666,68.87291962070977,70.5218276977539,8822200,0.0,0.0
2019-05-06 00:00:00-04:00,69.59987077805597,70.53070180245497,68.53605519705947,70.30907440185547,5094000,0.0,0.0
2019-05-13 00:00:00-04:00,69.24524875709872,70.9916733315891,68.03072846208276,69.27184295654297,6578900,0.0,0.0
2019-05-20 00:00:00-04:00,68.97931667076288,69.36938309787998,67.44565869783824,68.83747863769531,5422000,0.0,0.0
2019-05-27 00:00:00-04:00,68.9438384559466,69.0324948137067,67.40131387305382,67.80024719238281,4520900,0.0,0.0
