Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-09 11:20:00-05:00,184.076904296875,184.14999389648438,184.02999877929688,184.14999389648438,286274,0.0,0.0
2024-01-09 11:25:00-05:00,184.14599609375,184.25999450683594,184.07000732421875,184.22999572753906,765568,0.0,0.0
2024-01-09 11:30:00-05:00,184.22999572753906,184.44500732421875,184.14999389648438,184.42759704589844,640224,0.0,0.0
2024-01-09 11:35:00-05:00,184.4199981689453,184.44500732421875,184.25999450683594,184.31500244140625,351290,0.0,0.0
2024-01-09 11:40:00-05:00,184.3114013671875,184.3300018310547,184.16009521484375,184.26100158691406,396657,0.0,0.0
2024-01-09 11:45:00-05:00,184.26499938964844,184.39779663085938,184.24000549316406,184.38999938964844,246442,0.0,0.0
2024-01-09 11:50:00-05:00,184.39500427246094,184.625,184.375,184.61500549316406,322354,0.0,0.0
2024-01-09 11:55:00-05:00,184.61000061035156,184.8000030517578,184.60000610351562,184.7899932861328,350660,0.0,0.0
2024-01-09 12:00:00-05:00,184.7949981689453,184.8300018310547,184.5399932861328,184.59500122070312,390857,0.0,0.0
2024-01-09 12:05:00-05:00,184.59500122070312,184.77999877929688,184.58999633789062,184.7722930908203,312345,0.0,0.0
2024-01-09 12:10:00-05:00,184.77450561523438,184.77999877929688,184.52999877929688,184.5449981689453,243680,0.0,0.0
2024-01-09 12:15:00-05:00,184.5500030517578,184.5800018310547,184.3800048828125,184.39999389648438,294490,0.0,0.0
2024-01-09 12:20:00-05:00,184.38999938964844,184.47999572753906,184.375,184.40179443359375,179915,0.0,0.0
2024-01-09 12:25:00-05:00,184.40499877929688,184.49000549316406,184.40499877929688,184.44000244140625,179555,0.0,0.0
2024-01-09 12:30:00-05:00,184.44000244140625,184.47000122070312,184.38999938964844,184.43499755859375,199791,0.0,0.0
2024-01-09 12:35:00-05:00,184.43499755859375,184.47000122070312,184.38999938964844,184.44000244140625,210095,0.0,0.0
2024-01-09 12:40:00-05:00,184.43499755859375,184.6300048828125,184.43499755859375,184.5850067138672,206376,0.0,0.0
2024-01-09 12:45:00-05:00,184.58090209960938,184.61000061035156,184.50999450683594,184.5800018310547,172786,0.0,0.0
2024-01-09 12:50:00-05:00,184.5850067138672,184.80999755859375,184.57000732421875,184.77369689941406,299176,0.0,0.0
2024-01-09 12:55:00-05:00,184.7751007080078,184.80499267578125,184.67999267578125,184.72000122070312,176568,0.0,0.0
2024-01-09 13:00:00-05:00,184.72000122070312,184.9199981689453,184.6999969482422,184.82000732421875,326811,0.0,0.0
2024-01-09 13:05:00-05:00,184.8300018310547,184.85000610351562,184.50999450683594,184.53819274902344,231799,0.0,0.0
2024-01-09 13:10:00-05:00,184.52999877929688,184.77000427246094,184.52999877929688,184.75999450683594,239616,0.0,0.0
2024-01-09 13:15:00-05:00,184.75999450683594,184.77499389648438,184.64999389648438,184.67999267578125,215422,0.0,0.0
2024-01-09 13:20:00-05:00,184.67999267578125,184.6999969482422,184.44219970703125,184.45790100097656,254415,0.0,0.0
2024-01-09 13:25:00-05:00,184.4600067138672,184.51010131835938,184.38999938964844,184.39999389648438,285698,0.0,0.0
2024-01-09 13:30:00-05:00,184.39999389648438,184.39999389648438,184.0399932861328,184.05999755859375,474148,0.0,0.0
2024-01-09 13:35:00-05:00,184.07000732421875,184.22999572753906,184.0500030517578,184.14500427246094,243961,0.0,0.0
2024-01-09 13:40:00-05:00,184.14999389648438,184.17999267578125,184.0850067138672,184.1199951171875,192678,0.0,0.0
2024-01-09 13:45:00-05:00,184.11500549316406,184.3800048828125,184.0919952392578,184.37989807128906,297267,0.0,0.0
2024-01-09 13:50:00-05:00,184.3699951171875,184.69000244140625,184.35000610351562,184.69000244140625,312810,0.0,0.0
2024-01-09 13:55:00-05:00,184.68499755859375,184.72999572753906,184.4199981689453,184.47999572753906,273736,0.0,0.0
2024-01-09 14:00:00-05:00,184.49000549316406,184.67999267578125,184.48500061035156,184.63999938964844,216632,0.0,0.0
2024-01-09 14:05:00-05:00,184.63999938964844,184.68499755859375,184.57000732421875,184.61000061035156,194597,0.0,0.0
2024-01-09 14:10:00-05:00,184.61990356445312,184.63999938964844,184.4600067138672,184.47500610351562,213527,0.0,0.0
2024-01-09 14:15:00-05:00,184.47999572753906,184.5500030517578,184.3300018310547,184.42999267578125,249602,0.0,0.0
2024-01-09 14:20:00-05:00,184.42999267578125,184.5399932861328,184.35000610351562,184.40499877929688,240592,0.0,0.0
2024-01-09 14:25:00-05:00,184.39999389648438,184.4499969482422,184.21499633789062,184.31500244140625,270895,0.0,0.0
2024-01-09 14:30:00-05:00,184.3101043701172,184.5449981689453,184.30020141601562,184.5,236756,0.0,0.0
2024-01-09 14:35:00-05:00,184.49000549316406,184.57000732421875,184.4499969482422,184.5399932861328,202361,0.0,0.0
2024-01-09 14:40:00-05:00,184.5500030517578,184.58999633789062,184.4199981689453,184.4949951171875,237970,0.0,0.0
2024-01-09 14:45:00-05:00,184.4949951171875,184.66000366210938,184.46499633789062,184.60000610351562,296462,0.0,0.0
2024-01-09 14:50:00-05:00,184.60000610351562,184.6699981689453,184.5449981689453,184.6273956298828,299448,0.0,0.0
2024-01-09 14:55:00-05:00,184.6300048828125,184.63499450683594,184.50999450683594,184.61019897460938,268561,0.0,0.0
2024-01-09 15:00:00-05:00,184.6199951171875,184.64999389648438,184.5699005126953,184.64500427246094,398873,0.0,0.0
2024-01-09 15:05:00-05:00,184.64999389648438,184.68670654296875,184.4250030517578,184.55999755859375,354884,0.0,0.0
2024-01-09 15:10:00-05:00,184.55999755859375,184.7100067138672,184.55999755859375,184.61500549316406,331305,0.0,0.0
2024-01-09 15:15:00-05:00,184.60009765625,184.78500366210938,184.60000610351562,184.77000427246094,354082,0.0,0.0
2024-01-09 15:20:00-05:00,184.77000427246094,184.89999389648438,184.6649932861328,184.6719970703125,418310,0.0,0.0
2024-01-09 15:25:00-05:00,184.6750030517578,184.84500122070312,184.6699981689453,184.77000427246094,247417,0.0,0.0
2024-01-09 15:30:00-05:00,184.77999877929688,184.83999633789062,184.69000244140625,184.77000427246094,271256,0.0,0.0
2024-01-09 15:35:00-05:00,184.75999450683594,184.83999633789062,184.68499755859375,184.73500061035156,341375,0.0,0.0
2024-01-09 15:40:00-05:00,184.74000549316406,184.77000427246094,184.5399932861328,184.64010620117188,469572,0.0,0.0
2024-01-09 15:45:00-05:00,184.63999938964844,184.6999969482422,184.57000732421875,184.59500122070312,384843,0.0,0.0
2024-01-09 15:50:00-05:00,184.60000610351562,185.02000427246094,184.41000366210938,184.97000122070312,1138099,0.0,0.0
2024-01-09 15:55:00-05:00,184.97999572753906,185.14999389648438,184.9600067138672,185.11000061035156,3517963,0.0,0.0
2024-01-10 09:30:00-05:00,184.35000610351562,184.9600067138672,184.25999450683594,184.7100067138672,2340019,0.0,0.0
2024-01-10 09:35:00-05:00,184.72019958496094,184.8699951171875,184.3699951171875,184.39999389648438,809696,0.0,0.0
2024-01-10 09:40:00-05:00,184.41000366210938,184.80999755859375,184.22000122070312,184.63499450683594,733486,0.0,0.0
2024-01-10 09:45:00-05:00,184.63999938964844,184.72000122070312,184.3699951171875,184.47999572753906,574857,0.0,0.0
2024-01-10 09:50:00-05:00,184.47000122070312,184.47999572753906,183.97000122070312,183.99000549316406,772120,0.0,0.0
2024-01-10 09:55:00-05:00,183.98500061035156,184.27000427246094,183.97000122070312,184.26499938964844,436452,0.0,0.0
2024-01-10 10:00:00-05:00,184.25999450683594,184.2899932861328,183.9199981689453,184.0800018310547,599757,0.0,0.0
2024-01-10 10:05:00-05:00,184.08999633789062,184.17999267578125,183.97999572753906,184.1748046875,476496,0.0,0.0
2024-01-10 10:10:00-05:00,184.18499755859375,184.58999633789062,184.16000366210938,184.50010681152344,588255,0.0,0.0
2024-01-10 10:15:00-05:00,184.50999450683594,184.63999938964844,184.34010314941406,184.50999450683594,448600,0.0,0.0
2024-01-10 10:20:00-05:00,184.5050048828125,184.51499938964844,184.22149658203125,184.24000549316406,406438,0.0,0.0
2024-01-10 10:25:00-05:00,184.24000549316406,184.5749969482422,184.1999969482422,184.5500030517578,372010,0.0,0.0
2024-01-10 10:30:00-05:00,184.5449981689453,184.66000366210938,184.4499969482422,184.47340393066406,433295,0.0,0.0
2024-01-10 10:35:00-05:00,184.47999572753906,184.5,184.22250366210938,184.38499450683594,423023,0.0,0.0
2024-01-10 10:40:00-05:00,184.3800048828125,184.58999633789062,184.32000732421875,184.53500366210938,376463,0.0,0.0
2024-01-10 10:45:00-05:00,184.5399932861328,184.5800018310547,184.44000244140625,184.47000122070312,314189,0.0,0.0
2024-01-10 10:50:00-05:00,184.4853057861328,184.64999389648438,184.48500061035156,184.5802001953125,954112,0.0,0.0
2024-01-10 10:55:00-05:00,184.5897979736328,184.8000030517578,184.5800018310547,184.7729949951172,513427,0.0,0.0
2024-01-10 11:00:00-05:00,184.7783966064453,184.89500427246094,184.7100067138672,184.85499572753906,379348,0.0,0.0
2024-01-10 11:05:00-05:00,184.85910034179688,185.00999450683594,184.85000610351562,184.97000122070312,556376,0.0,0.0
2024-01-10 11:10:00-05:00,184.97000122070312,185.0050048828125,184.72000122070312,184.81500244140625,558460,0.0,0.0
2024-01-10 11:15:00-05:00,184.82000732421875,184.82000732421875,184.5749969482422,184.6300048828125,487048,0.0,0.0
2024-01-10 11:20:00-05:00,184.6300048828125,184.7100067138672,184.52999877929688,184.56109619140625,340377,0.0,0.0
2024-01-10 11:25:00-05:00,184.55999755859375,184.67999267578125,184.47999572753906,184.50999450683594,238060,0.0,0.0
2024-01-10 11:30:00-05:00,184.51499938964844,184.5500030517578,184.28500366210938,184.34500122070312,357385,0.0,0.0
2024-01-10 11:35:00-05:00,184.34500122070312,184.39999389648438,184.22000122070312,184.23500061035156,329712,0.0,0.0
2024-01-10 11:40:00-05:00,184.22999572753906,184.4600067138672,184.17999267578125,184.4149932861328,430323,0.0,0.0
2024-01-10 11:45:00-05:00,184.4199981689453,184.44000244140625,184.19000244140625,184.2299041748047,317493,0.0,0.0
2024-01-10 11:50:00-05:00,184.2303009033203,184.26499938964844,184.0500030517578,184.16000366210938,461461,0.0,0.0
2024-01-10 11:55:00-05:00,184.16000366210938,184.36000061035156,184.13999938964844,184.27000427246094,307419,0.0,0.0
2024-01-10 12:00:00-05:00,184.2913055419922,184.30999755859375,184.1300048828125,184.1697998046875,226862,0.0,0.0
2024-01-10 12:05:00-05:00,184.15499877929688,184.33990478515625,184.14999389648438,184.3000030517578,186223,0.0,0.0
2024-01-10 12:10:00-05:00,184.2960968017578,184.39500427246094,184.19349670410156,184.38189697265625,268398,0.0,0.0
2024-01-10 12:15:00-05:00,184.3800048828125,184.38999938964844,184.22000122070312,184.23500061035156,207962,0.0,0.0
2024-01-10 12:20:00-05:00,184.24000549316406,184.35000610351562,184.22999572753906,184.34500122070312,143133,0.0,0.0
2024-01-10 12:25:00-05:00,184.34750366210938,184.34750366210938,184.22000122070312,184.27000427246094,191493,0.0,0.0
2024-01-10 12:30:00-05:00,184.27000427246094,184.35000610351562,184.2449951171875,184.33999633789062,162074,0.0,0.0
2024-01-10 12:35:00-05:00,184.3350067138672,184.33999633789062,184.16000366210938,184.22999572753906,256902,0.0,0.0
2024-01-10 12:40:00-05:00,184.23300170898438,184.2550048828125,184.1199951171875,184.18499755859375,232150,0.0,0.0
2024-01-10 12:45:00-05:00,184.18499755859375,184.1999969482422,184.0800018310547,184.17840576171875,279140,0.0,0.0
2024-01-10 12:50:00-05:00,184.1699981689453,184.22500610351562,184.1300048828125,184.1750030517578,214364,0.0,0.0
2024-01-10 12:55:00-05:00,184.17999267578125,184.38999938964844,184.1750030517578,184.32000732421875,272968,0.0,0.0
2024-01-10 13:00:00-05:00,184.3249969482422,184.52999877929688,184.27000427246094,184.50999450683594,450190,0.0,0.0
2024-01-10 13:05:00-05:00,184.52000427246094,184.5749969482422,184.30999755859375,184.32000732421875,319071,0.0,0.0
2024-01-10 13:10:00-05:00,184.32000732421875,184.3699951171875,184.1300048828125,184.20179748535156,266778,0.0,0.0
2024-01-10 13:15:00-05:00,184.1999969482422,184.375,184.1699981689453,184.30499267578125,244970,0.0,0.0
2024-01-10 13:20:00-05:00,184.3040008544922,184.41000366210938,184.22999572753906,184.38999938964844,241045,0.0,0.0
2024-01-10 13:25:00-05:00,184.39439392089844,184.47999572753906,184.33999633789062,184.375,193450,0.0,0.0
2024-01-10 13:30:00-05:00,184.3800048828125,184.55999755859375,184.35499572753906,184.55810546875,240059,0.0,0.0
2024-01-10 13:35:00-05:00,184.55999755859375,184.58999633789062,184.4199981689453,184.52499389648438,248228,0.0,0.0
2024-01-10 13:40:00-05:00,184.52499389648438,184.61000061035156,184.51499938964844,184.5601043701172,194961,0.0,0.0
2024-01-10 13:45:00-05:00,184.57000732421875,184.7100067138672,184.53500366210938,184.69000244140625,217471,0.0,0.0
2024-01-10 13:50:00-05:00,184.69000244140625,184.85000610351562,184.67999267578125,184.83999633789062,283529,0.0,0.0
2024-01-10 13:55:00-05:00,184.8350067138672,184.84500122070312,184.7449951171875,184.77999877929688,204469,0.0,0.0
2024-01-10 14:00:00-05:00,184.78939819335938,184.86000061035156,184.77000427246094,184.84559631347656,247436,0.0,0.0
2024-01-10 14:05:00-05:00,184.83999633789062,184.97000122070312,184.83999633789062,184.94869995117188,264147,0.0,0.0
2024-01-10 14:10:00-05:00,184.9499969482422,185.35769653320312,184.9199981689453,185.26499938964844,734645,0.0,0.0
2024-01-10 14:15:00-05:00,185.27000427246094,185.37750244140625,185.22000122070312,185.35499572753906,297196,0.0,0.0
2024-01-10 14:20:00-05:00,185.35499572753906,185.52000427246094,185.3249969482422,185.52000427246094,456180,0.0,0.0
2024-01-10 14:25:00-05:00,185.50999450683594,185.67999267578125,185.50999450683594,185.625,587736,0.0,0.0
2024-01-10 14:30:00-05:00,185.6300048828125,185.97000122070312,185.6199951171875,185.96499633789062,667440,0.0,0.0
2024-01-10 14:35:00-05:00,185.96499633789062,185.97000122070312,185.75999450683594,185.7899932861328,1924134,0.0,0.0
2024-01-10 14:40:00-05:00,185.78500366210938,185.8300018310547,185.66000366210938,185.74000549316406,336688,0.0,0.0
2024-01-10 14:45:00-05:00,185.73500061035156,185.91000366210938,185.73500061035156,185.83999633789062,401021,0.0,0.0
2024-01-10 14:50:00-05:00,185.84500122070312,185.97000122070312,185.8238067626953,185.87010192871094,306895,0.0,0.0
2024-01-10 14:55:00-05:00,185.87010192871094,186.1300048828125,185.87010192871094,186.1175994873047,556030,0.0,0.0
2024-01-10 15:00:00-05:00,186.1199951171875,186.23500061035156,186.0500030517578,186.1999969482422,546288,0.0,0.0
2024-01-10 15:05:00-05:00,186.2100067138672,186.38999938964844,186.1199951171875,186.38800048828125,491400,0.0,0.0
2024-01-10 15:10:00-05:00,186.3800048828125,186.39999389648438,186.05999755859375,186.1300048828125,566876,0.0,0.0
2024-01-10 15:15:00-05:00,186.1199951171875,186.14999389648438,185.9600067138672,186.03500366210938,645932,0.0,0.0
2024-01-10 15:20:00-05:00,186.02999877929688,186.0500030517578,185.6999969482422,185.7100067138672,640442,0.0,0.0
2024-01-10 15:25:00-05:00,185.72500610351562,185.9499969482422,185.64500427246094,185.8249969482422,450055,0.0,0.0
2024-01-10 15:30:00-05:00,185.8300018310547,186.0,185.75,185.94500732421875,501554,0.0,0.0
2024-01-10 15:35:00-05:00,185.9499969482422,185.99000549316406,185.80859375,185.91000366210938,361169,0.0,0.0
2024-01-10 15:40:00-05:00,185.89999389648438,185.9250030517578,185.6300048828125,185.72999572753906,528400,0.0,0.0
2024-01-10 15:45:00-05:00,185.72999572753906,185.77999877929688,185.42999267578125,185.47500610351562,675304,0.0,0.0
2024-01-10 15:50:00-05:00,185.47000122070312,185.8699951171875,185.27000427246094,185.86990356445312,971680,0.0,0.0
2024-01-10 15:55:00-05:00,185.8699951171875,186.27000427246094,185.83790588378906,186.13999938964844,2899583,0.0,0.0
2024-01-11 09:30:00-05:00,186.5399932861328,187.0500030517578,186.35000610351562,186.75999450683594,2812980,0.0,0.0
2024-01-11 09:35:00-05:00,186.75,186.7899932861328,185.63999938964844,185.66000366210938,1273150,0.0,0.0
2024-01-11 09:40:00-05:00,185.6699981689453,185.86500549316406,185.0800018310547,185.1699981689453,1228881,0.0,0.0
2024-01-11 09:45:00-05:00,185.1649932861328,185.3000030517578,184.6750030517578,184.74000549316406,1131889,0.0,0.0
2024-01-11 09:50:00-05:00,184.7550048828125,184.99000549316406,184.60000610351562,184.90769958496094,892736,0.0,0.0
2024-01-11 09:55:00-05:00,184.91000366210938,184.99000549316406,184.66000366210938,184.72000122070312,775305,0.0,0.0
2024-01-11 10:00:00-05:00,184.73500061035156,184.76980590820312,184.0399932861328,184.07000732421875,1136977,0.0,0.0
2024-01-11 10:05:00-05:00,184.0850067138672,184.08999633789062,183.66000366210938,183.85000610351562,1186013,0.0,0.0
2024-01-11 10:10:00-05:00,183.85000610351562,184.1300048828125,183.6199951171875,184.0050048828125,912543,0.0,0.0
2024-01-11 10:15:00-05:00,184.00999450683594,184.50999450683594,183.9199981689453,184.49000549316406,823510,0.0,0.0
2024-01-11 10:20:00-05:00,184.49000549316406,184.49000549316406,184.2899932861328,184.38999938964844,620726,0.0,0.0
2024-01-11 10:25:00-05:00,184.38999938964844,184.52999877929688,184.13999938964844,184.3699951171875,543257,0.0,0.0
2024-01-11 10:30:00-05:00,184.36500549316406,184.66000366210938,184.08999633789062,184.1199951171875,683830,0.0,0.0
2024-01-11 10:35:00-05:00,184.13270568847656,184.75,184.1300048828125,184.75,536959,0.0,0.0
2024-01-11 10:40:00-05:00,184.75,184.8000030517578,184.52499389648438,184.72500610351562,469911,0.0,0.0
2024-01-11 10:45:00-05:00,184.73500061035156,184.82000732421875,184.4499969482422,184.55999755859375,392272,0.0,0.0
2024-01-11 10:50:00-05:00,184.58970642089844,184.75999450683594,184.3699951171875,184.4600067138672,444781,0.0,0.0
2024-01-11 10:55:00-05:00,184.47000122070312,184.8800048828125,184.44000244140625,184.67999267578125,463366,0.0,0.0
2024-01-11 11:00:00-05:00,184.67979431152344,184.8699951171875,184.64500427246094,184.77999877929688,389053,0.0,0.0
2024-01-11 11:05:00-05:00,184.77999877929688,184.8000030517578,184.42999267578125,184.47000122070312,474631,0.0,0.0
2024-01-11 11:10:00-05:00,184.4600067138672,184.49009704589844,183.8699951171875,183.8699951171875,547971,0.0,0.0
2024-01-11 11:15:00-05:00,183.875,184.30999755859375,183.8350067138672,184.27999877929688,508857,0.0,0.0
2024-01-11 11:20:00-05:00,184.27000427246094,184.4149932861328,184.1300048828125,184.32339477539062,375302,0.0,0.0
2024-01-11 11:25:00-05:00,184.30999755859375,184.30999755859375,184.14999389648438,184.19000244140625,332181,0.0,0.0
2024-01-11 11:30:00-05:00,184.18499755859375,184.23989868164062,184.0509033203125,184.14999389648438,342276,0.0,0.0
2024-01-11 11:35:00-05:00,184.14999389648438,184.27999877929688,183.94000244140625,183.97000122070312,386695,0.0,0.0
2024-01-11 11:40:00-05:00,183.97500610351562,184.139892578125,183.86000061035156,183.97000122070312,349130,0.0,0.0
2024-01-11 11:45:00-05:00,183.97999572753906,184.4084014892578,183.8350067138672,184.38999938964844,429368,0.0,0.0
2024-01-11 11:50:00-05:00,184.38999938964844,184.4499969482422,183.94000244140625,184.00999450683594,458241,0.0,0.0
2024-01-11 11:55:00-05:00,184.0050048828125,184.1300048828125,183.89999389648438,183.94000244140625,386770,0.0,0.0
2024-01-11 12:00:00-05:00,183.9499969482422,184.11500549316406,183.91000366210938,184.11500549316406,298608,0.0,0.0
2024-01-11 12:05:00-05:00,184.10499572753906,184.27999877929688,184.05999755859375,184.22500610351562,249777,0.0,0.0
2024-01-11 12:10:00-05:00,184.22000122070312,184.38999938964844,184.1199951171875,184.32000732421875,231977,0.0,0.0
2024-01-11 12:15:00-05:00,184.31199645996094,184.38999938964844,184.0500030517578,184.13499450683594,252562,0.0,0.0
2024-01-11 12:20:00-05:00,184.14999389648438,184.2949981689453,184.02000427246094,184.13999938964844,292354,0.0,0.0
2024-01-11 12:25:00-05:00,184.19000244140625,184.2050018310547,184.02999877929688,184.0500030517578,171686,0.0,0.0
2024-01-11 12:30:00-05:00,184.0749969482422,184.2100067138672,184.0749969482422,184.1199951171875,1041579,0.0,0.0
2024-01-11 12:35:00-05:00,184.1199951171875,184.25999450683594,184.09500122070312,184.22999572753906,259447,0.0,0.0
2024-01-11 12:40:00-05:00,184.22500610351562,184.38999938964844,184.1999969482422,184.32310485839844,363822,0.0,0.0
2024-01-11 12:45:00-05:00,184.3249969482422,184.44000244140625,184.3000030517578,184.41000366210938,177505,0.0,0.0
2024-01-11 12:50:00-05:00,184.41000366210938,184.5850067138672,184.41000366210938,184.52999877929688,297799,0.0,0.0
2024-01-11 12:55:00-05:00,184.52000427246094,184.55499267578125,184.2899932861328,184.32000732421875,246390,0.0,0.0
2024-01-11 13:00:00-05:00,184.32000732421875,184.5850067138672,184.2550048828125,184.5800018310547,317762,0.0,0.0
2024-01-11 13:05:00-05:00,184.57989501953125,184.6699981689453,184.47000122070312,184.5500030517578,282043,0.0,0.0
2024-01-11 13:10:00-05:00,184.57000732421875,184.68499755859375,184.5399932861328,184.68499755859375,181879,0.0,0.0
2024-01-11 13:15:00-05:00,184.67999267578125,184.77720642089844,184.56500244140625,184.6199951171875,362804,0.0,0.0
2024-01-11 13:20:00-05:00,184.61500549316406,184.7198944091797,184.57000732421875,184.6750030517578,210881,0.0,0.0
2024-01-11 13:25:00-05:00,184.67999267578125,184.73500061035156,184.55999755859375,184.65499877929688,258703,0.0,0.0
2024-01-11 13:30:00-05:00,184.6699981689453,184.79969787597656,184.55999755859375,184.6199951171875,247467,0.0,0.0
2024-01-11 13:35:00-05:00,184.6300048828125,184.77999877929688,184.6300048828125,184.6999969482422,197572,0.0,0.0
2024-01-11 13:40:00-05:00,184.6999969482422,184.7899932861328,184.6750030517578,184.7642059326172,215260,0.0,0.0
2024-01-11 13:45:00-05:00,184.77000427246094,184.8300018310547,184.6699981689453,184.72500610351562,232476,0.0,0.0
2024-01-11 13:50:00-05:00,184.72999572753906,185.05999755859375,184.7100067138672,184.89010620117188,544506,0.0,0.0
2024-01-11 13:55:00-05:00,184.889892578125,185.1699981689453,184.85499572753906,185.15159606933594,429335,0.0,0.0
2024-01-11 14:00:00-05:00,185.16000366210938,185.2899932861328,185.09750366210938,185.13600158691406,434313,0.0,0.0
2024-01-11 14:05:00-05:00,185.13999938964844,185.23500061035156,184.99000549316406,185.02999877929688,264273,0.0,0.0
2024-01-11 14:10:00-05:00,185.02999877929688,185.3000030517578,185.02499389648438,185.26499938964844,276626,0.0,0.0
2024-01-11 14:15:00-05:00,185.2655029296875,185.34500122070312,185.2550048828125,185.3000030517578,416349,0.0,0.0
2024-01-11 14:20:00-05:00,185.30499267578125,185.3343963623047,185.14999389648438,185.18499755859375,297908,0.0,0.0
2024-01-11 14:25:00-05:00,185.18020629882812,185.5399932861328,185.1699981689453,185.51499938964844,368704,0.0,0.0
2024-01-11 14:30:00-05:00,185.52000427246094,185.63999938964844,185.44009399414062,185.52499389648438,399513,0.0,0.0
2024-01-11 14:35:00-05:00,185.52999877929688,185.61700439453125,185.4949951171875,185.58900451660156,239215,0.0,0.0
2024-01-11 14:40:00-05:00,185.5800018310547,185.6999969482422,185.4499969482422,185.47000122070312,346267,0.0,0.0
2024-01-11 14:45:00-05:00,185.46499633789062,185.5399932861328,185.36500549316406,185.39830017089844,347698,0.0,0.0
2024-01-11 14:50:00-05:00,185.39999389648438,185.52789306640625,185.39999389648438,185.39999389648438,316605,0.0,0.0
2024-01-11 14:55:00-05:00,185.38999938964844,185.63999938964844,185.36000061035156,185.5399932861328,340250,0.0,0.0
2024-01-11 15:00:00-05:00,185.5399932861328,185.59500122070312,185.22999572753906,185.23109436035156,400941,0.0,0.0
2024-01-11 15:05:00-05:00,185.23899841308594,185.25,185.0399932861328,185.05999755859375,493126,0.0,0.0
2024-01-11 15:10:00-05:00,185.05999755859375,185.20889282226562,184.7550048828125,185.17999267578125,521966,0.0,0.0
2024-01-11 15:15:00-05:00,185.17999267578125,185.22000122070312,185.0,185.13499450683594,370634,0.0,0.0
2024-01-11 15:20:00-05:00,185.13499450683594,185.4199981689453,185.08999633789062,185.36000061035156,341602,0.0,0.0
2024-01-11 15:25:00-05:00,185.36990356445312,185.52999877929688,185.3249969482422,185.3699951171875,384236,0.0,0.0
2024-01-11 15:30:00-05:00,185.3699951171875,185.55999755859375,185.3699951171875,185.5500030517578,362714,0.0,0.0
2024-01-11 15:35:00-05:00,185.5500030517578,185.5500030517578,185.35000610351562,185.47000122070312,785024,0.0,0.0
2024-01-11 15:40:00-05:00,185.4600067138672,185.5,185.35000610351562,185.4149932861328,368095,0.0,0.0
2024-01-11 15:45:00-05:00,185.4199981689453,185.52999877929688,185.32000732421875,185.46009826660156,455827,0.0,0.0
2024-01-11 15:50:00-05:00,185.4600067138672,185.6999969482422,185.33999633789062,185.6199951171875,1037800,0.0,0.0
